,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,51869502,1e-05
1,20.0,0.0,-10.397548471916167,51869502,1e-05
2,30.0,0.0,-1.0,51869502,1e-05
3,0.0,0.0,-39.0,49882154,1e-05
4,20.0,0.0,-16.188160092589932,49882154,1e-05
5,40.0,0.0,-15.999999999999993,49882154,1e-05
6,0.0,0.0,-61.0,48997593,1e-05
7,20.0,0.0,-40.48135785000703,48997593,1e-05
8,60.0,0.0,-27.0,48997593,1e-05
9,0.0,0.0,-72.0,12975118,1e-05
10,30.0,0.0,-55.5,12975118,1e-05
11,60.0,0.0,-39.0,12975118,1e-05
12,20.0,0.0,-69.42968696504664,51673995,1e-05
13,60.0,0.0,-52.0,51673995,1e-05
14,70.0,0.0,-77.0,96935111,1e-05
15,80.0,0.0,-71.0,96935111,1e-05
