,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,51628800,1e-05
1,20.0,0.0,-10.022592127661738,51628800,1e-05
2,30.0,0.0,-1.0,51628800,1e-05
3,0.0,0.0,-39.0,72114483,1e-05
4,20.0,0.0,-16.680567094826188,72114483,1e-05
5,40.0,0.0,-15.999999999999993,72114483,1e-05
6,0.0,0.0,-61.0,9688023,1e-05
7,20.0,0.0,-40.51727628596761,9688023,1e-05
8,60.0,0.0,-27.0,9688023,1e-05
9,0.0,0.0,-72.0,49950254,1e-05
10,30.0,0.0,-55.5,49950254,1e-05
11,60.0,0.0,-39.0,49950254,1e-05
12,20.0,0.0,-79.93129825213119,53884661,1e-05
13,60.0,0.0,-52.0,53884661,1e-05
14,70.0,0.0,-77.0,91907816,1e-05
15,80.0,0.0,-71.0,91907816,1e-05
