
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_1[0]      0.46      0.05      0.45      0.38      0.52     15.36      1.11
cov_eigen_values_1[1]      0.09      0.01      0.09      0.07      0.11     18.03      1.02
cov_eigen_values_1[2]      0.05      0.01      0.05      0.04      0.06      7.88      1.17
cov_eigen_values_1[3]      0.04      0.01      0.04      0.03      0.05     24.18      1.04
cov_eigen_values_1[4]      0.03      0.00      0.03      0.02      0.03     36.29      1.09
cov_eigen_values_1[5]      0.00      0.00      0.00      0.00      0.00     72.32      1.00
cov_eigen_values_1[6]      0.02      0.00      0.02      0.02      0.03     19.34      0.99
cov_eigen_values_1[7]      0.01      0.00      0.01      0.01      0.02     35.64      1.00
cov_eigen_values_2[0]      0.57      0.13      0.51      0.43      0.77     15.00      1.00
cov_eigen_values_2[1]      0.07      0.01      0.07      0.06      0.09     13.16      1.00
cov_eigen_values_2[2]      0.06      0.01      0.06      0.05      0.08     17.10      1.14
cov_eigen_values_2[3]      0.04      0.01      0.04      0.03      0.06     10.89      1.12
cov_eigen_values_2[4]      0.04      0.01      0.04      0.03      0.05     21.95      1.00
cov_eigen_values_2[5]      0.00      0.00      0.00      0.00      0.00    106.67      1.01
cov_eigen_values_2[6]      0.01      0.00      0.01      0.01      0.02     51.92      0.99
cov_eigen_values_2[7]      0.01      0.00      0.01      0.01      0.01     36.47      1.01
cov_eigen_values_3[0]      0.35      0.03      0.34      0.30      0.39      6.10      1.04
cov_eigen_values_3[1]      0.15      0.01      0.15      0.13      0.16     33.55      1.00
cov_eigen_values_3[2]      0.00      0.00      0.00      0.00      0.00    103.38      1.00
cov_eigen_values_3[3]      0.02      0.00      0.02      0.02      0.02     85.10      0.99
cov_eigen_values_3[4]      0.07      0.01      0.07      0.06      0.08     20.12      0.99
cov_eigen_values_3[5]      0.05      0.00      0.05      0.05      0.06     36.12      0.99
cov_eigen_values_3[6]      0.06      0.00      0.06      0.06      0.07     28.46      1.00
cov_eigen_values_3[7]      0.06      0.00      0.06      0.05      0.07     33.51      1.00
cov_eigen_values_4[0]      0.67      0.09      0.66      0.51      0.80     23.92      1.01
cov_eigen_values_4[1]      0.08      0.01      0.08      0.07      0.09     28.04      1.08
cov_eigen_values_4[2]      0.06      0.01      0.06      0.05      0.07     29.47      1.04
cov_eigen_values_4[3]      0.06      0.00      0.06      0.05      0.06     27.99      1.07
cov_eigen_values_4[4]      0.05      0.00      0.05      0.04      0.05     15.77      1.05
cov_eigen_values_4[5]      0.03      0.00      0.03      0.03      0.04     21.77      1.01
cov_eigen_values_4[6]      0.01      0.00      0.01      0.01      0.01    120.58      0.99
cov_eigen_values_4[7]      0.02      0.00      0.02      0.02      0.02     40.90      1.01
cov_eigen_values_5[0]      0.23      0.02      0.23      0.19      0.25     19.95      0.99
cov_eigen_values_5[1]      0.07      0.01      0.07      0.05      0.08     13.10      1.07
cov_eigen_values_5[2]      0.05      0.01      0.05      0.04      0.06     21.23      0.99
cov_eigen_values_5[3]      0.00      0.00      0.00      0.00      0.00    112.46      1.01
