,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,618015,1e-05
1,20.0,0.0,-11.414776050590845,618015,1e-05
2,30.0,0.0,-1.0,618015,1e-05
3,0.0,0.0,-39.0,69388051,1e-05
4,20.0,0.0,-30.54568401858627,69388051,1e-05
5,40.0,0.0,-15.999999999999993,69388051,1e-05
6,0.0,0.0,-61.0,6655005,1e-05
7,20.0,0.0,-50.179698612470766,6655005,1e-05
8,60.0,0.0,-27.0,6655005,1e-05
9,0.0,0.0,-72.0,99734579,1e-05
10,30.0,0.0,-55.5,99734579,1e-05
11,60.0,0.0,-39.0,99734579,1e-05
12,20.0,0.0,-76.81230729414732,43312775,1e-05
13,60.0,0.0,-52.0,43312775,1e-05
14,70.0,0.0,-77.0,4867861,1e-05
15,80.0,0.0,-71.0,4867861,1e-05
