,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,26351142,1e-05
1,20.0,0.0,-11.016621285169045,26351142,1e-05
2,30.0,0.0,-1.0,26351142,1e-05
3,0.0,0.0,-39.0,18712848,1e-05
4,20.0,0.0,-15.805861287295365,18712848,1e-05
5,40.0,0.0,-15.999999999999993,18712848,1e-05
6,0.0,0.0,-61.0,11565735,1e-05
7,20.0,0.0,-50.175646971508485,11565735,1e-05
8,60.0,0.0,-27.0,11565735,1e-05
9,0.0,0.0,-72.0,48278934,1e-05
10,30.0,0.0,-55.5,48278934,1e-05
11,60.0,0.0,-39.0,48278934,1e-05
12,20.0,0.0,-75.86205524131356,79713153,1e-05
13,60.0,0.0,-52.0,79713153,1e-05
14,70.0,0.0,-77.0,7491980,1e-05
15,80.0,0.0,-71.0,7491980,1e-05
