,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,84695099,1e-05
1,20.0,0.0,-12.538416674999183,84695099,1e-05
2,30.0,0.0,-1.0,84695099,1e-05
3,0.0,0.0,-39.0,82620102,1e-05
4,20.0,0.0,-29.026293494039358,82620102,1e-05
5,40.0,0.0,-15.999999999999993,82620102,1e-05
6,0.0,0.0,-61.0,32467636,1e-05
7,20.0,0.0,-51.049285136187066,32467636,1e-05
8,60.0,0.0,-27.0,32467636,1e-05
9,0.0,0.0,-72.0,89551829,1e-05
10,30.0,0.0,-55.5,89551829,1e-05
11,60.0,0.0,-39.0,89551829,1e-05
12,20.0,0.0,-76.0124892862546,82730488,1e-05
13,60.0,0.0,-52.0,82730488,1e-05
14,70.0,0.0,-77.0,58231901,1e-05
15,80.0,0.0,-71.0,58231901,1e-05
