,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,59058172,1e-05
1,20.0,0.0,-7.117047149449334,59058172,1e-05
2,30.0,0.0,-1.0,59058172,1e-05
3,0.0,0.0,-39.0,87541295,1e-05
4,20.0,0.0,-26.657117307881393,87541295,1e-05
5,40.0,0.0,-15.999999999999993,87541295,1e-05
6,0.0,0.0,-61.0,36775647,1e-05
7,20.0,0.0,-51.67278492332781,36775647,1e-05
8,60.0,0.0,-27.0,36775647,1e-05
9,0.0,0.0,-72.0,47869105,1e-05
10,30.0,0.0,-55.5,47869105,1e-05
11,60.0,0.0,-39.0,47869105,1e-05
12,20.0,0.0,-70.30025288969472,41909700,1e-05
13,60.0,0.0,-52.0,41909700,1e-05
14,70.0,0.0,-77.0,40271329,1e-05
15,80.0,0.0,-71.0,40271329,1e-05
