,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,82600089,1e-05
1,20.0,0.0,-7.498171281753116,82600089,1e-05
2,30.0,0.0,-1.0,82600089,1e-05
3,0.0,0.0,-39.0,95643108,1e-05
4,20.0,0.0,-22.568449204760896,95643108,1e-05
5,40.0,0.0,-15.999999999999993,95643108,1e-05
6,0.0,0.0,-61.0,82403466,1e-05
7,20.0,0.0,-52.770004904605464,82403466,1e-05
8,60.0,0.0,-27.0,82403466,1e-05
9,0.0,0.0,-72.0,71522597,1e-05
10,30.0,0.0,-55.5,71522597,1e-05
11,60.0,0.0,-39.0,71522597,1e-05
12,20.0,0.0,-70.81668096627962,47176936,1e-05
13,60.0,0.0,-52.0,47176936,1e-05
14,70.0,0.0,-77.0,56079969,1e-05
15,80.0,0.0,-71.0,56079969,1e-05
