
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_1[0]      0.50      0.06      0.50      0.41      0.59      7.96      1.06
cov_eigen_values_1[1]      0.09      0.01      0.09      0.07      0.11     23.88      1.08
cov_eigen_values_1[2]      0.05      0.01      0.05      0.04      0.06     16.38      1.10
cov_eigen_values_1[3]      0.04      0.01      0.04      0.03      0.05     45.73      1.05
cov_eigen_values_1[4]      0.03      0.00      0.03      0.02      0.03     35.29      1.00
cov_eigen_values_1[5]      0.00      0.00      0.00      0.00      0.00     73.95      1.01
cov_eigen_values_1[6]      0.02      0.00      0.02      0.02      0.03     52.85      1.00
cov_eigen_values_1[7]      0.01      0.00      0.01      0.01      0.02     25.96      1.00
cov_eigen_values_2[0]      0.60      0.10      0.61      0.40      0.71     16.29      0.99
cov_eigen_values_2[1]      0.08      0.01      0.07      0.05      0.10     18.67      1.08
cov_eigen_values_2[2]      0.07      0.01      0.07      0.06      0.08     21.30      1.09
cov_eigen_values_2[3]      0.04      0.01      0.04      0.03      0.05     37.06      1.00
cov_eigen_values_2[4]      0.04      0.01      0.04      0.03      0.05     15.67      0.99
cov_eigen_values_2[5]      0.00      0.00      0.00      0.00      0.00     70.67      1.00
cov_eigen_values_2[6]      0.01      0.00      0.01      0.01      0.01    100.18      1.01
cov_eigen_values_2[7]      0.01      0.00      0.01      0.01      0.01     80.30      0.99
cov_eigen_values_3[0]      0.33      0.02      0.33      0.29      0.37      9.94      1.16
cov_eigen_values_3[1]      0.14      0.01      0.15      0.12      0.16     16.34      1.15
cov_eigen_values_3[2]      0.00      0.00      0.00      0.00      0.00    156.69      1.01
cov_eigen_values_3[3]      0.02      0.00      0.02      0.02      0.02    114.28      1.02
cov_eigen_values_3[4]      0.07      0.00      0.07      0.06      0.08     25.60      0.99
cov_eigen_values_3[5]      0.05      0.00      0.05      0.05      0.06     56.76      0.99
cov_eigen_values_3[6]      0.06      0.00      0.06      0.06      0.07     34.73      1.03
cov_eigen_values_3[7]      0.06      0.00      0.06      0.05      0.06     32.93      1.02
cov_eigen_values_4[0]      0.68      0.07      0.69      0.59      0.82     20.70      0.99
cov_eigen_values_4[1]      0.08      0.01      0.08      0.07      0.09     31.14      1.06
cov_eigen_values_4[2]      0.07      0.01      0.06      0.06      0.08     15.16      1.20
cov_eigen_values_4[3]      0.06      0.00      0.06      0.05      0.06     19.22      1.02
cov_eigen_values_4[4]      0.05      0.00      0.04      0.04      0.05     23.03      1.00
cov_eigen_values_4[5]      0.03      0.00      0.03      0.03      0.04     49.13      1.00
cov_eigen_values_4[6]      0.01      0.00      0.01      0.01      0.01     70.18      1.00
cov_eigen_values_4[7]      0.02      0.00      0.02      0.02      0.02     37.73      1.02
cov_eigen_values_5[0]      0.22      0.03      0.21      0.18      0.26     22.16      1.04
cov_eigen_values_5[1]      0.07      0.01      0.06      0.06      0.08     18.45      1.05
cov_eigen_values_5[2]      0.05      0.01      0.05      0.04      0.06     24.49      1.07
cov_eigen_values_5[3]      0.00      0.00      0.00      0.00      0.00     91.47      1.02
cov_eigen_values_5[4]      0.01      0.00      0.01      0.01      0.02     35.09      1.06
cov_eigen_values_5[5]      0.03      0.00      0.02      0.02      0.03     11.55      1.08
cov_eigen_values_5[6]      0.04      0.00      0.04      0.04      0.05     10.88      1.05
cov_eigen_values_5[7]      0.04      0.00      0.04      0.03      0.05     31.71      1.01
cov_eigen_values_6[0]      0.13      0.01      0.13      0.11      0.15     35.08      0.99
cov_eigen_values_6[1]      0.04      0.00      0.04      0.03      0.05     28.66      1.16
cov_eigen_values_6[2]      0.03      0.00      0.03      0.03      0.04     45.97      1.01
cov_eigen_values_6[3]      0.02      0.00      0.02      0.02      0.02     33.46      1.04
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.01     96.54      1.02
cov_eigen_values_6[5]      0.01      0.00      0.01      0.00      0.01     75.08      1.00
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00    100.22      1.00
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00    126.07      1.02
       mean_data_1[0]      3.85      0.09      3.83      3.79      4.04     10.29      1.10
       mean_data_1[1]      0.43      0.01      0.43      0.41      0.45     13.49      1.03
       mean_data_1[2]     -0.39      0.02     -0.40     -0.42     -0.36     10.69      1.12
       mean_data_1[3]      0.15      0.01      0.15      0.13      0.17     17.43      1.12
       mean_data_1[4]     -0.04      0.01     -0.04     -0.06     -0.03     25.11      1.02
       mean_data_1[5]      0.02      0.01      0.02      0.01      0.03      5.66      1.42
       mean_data_1[6]      0.11      0.01      0.11      0.10      0.12     18.48      1.00
       mean_data_1[7]      0.01      0.01      0.00     -0.00      0.02     23.45      1.00
       mean_data_2[0]     -0.66      0.05     -0.66     -0.75     -0.58     25.96      1.00
       mean_data_2[1]      1.48      0.01      1.48      1.47      1.49     34.37      1.01
       mean_data_2[2]      1.01      0.01      1.01      0.99      1.03     19.04      1.00
       mean_data_2[3]     -0.01      0.01     -0.01     -0.02      0.00     20.35      1.14
       mean_data_2[4]      0.01      0.01      0.00     -0.02      0.03     17.47      1.22
       mean_data_2[5]      0.00      0.01      0.00     -0.01      0.02     34.15      1.03
       mean_data_2[6]     -0.00      0.00     -0.00     -0.01      0.00     32.92      1.01
       mean_data_2[7]     -0.00      0.01      0.00     -0.02      0.02     21.51      1.12
       mean_data_3[0]     -3.92      0.02     -3.92     -3.95     -3.89      6.07      1.43
       mean_data_3[1]     -0.45      0.01     -0.45     -0.46     -0.43      6.93      1.48
       mean_data_3[2]      0.11      0.01      0.10      0.10      0.12      7.79      1.26
       mean_data_3[3]      0.03      0.02      0.03     -0.00      0.06     10.76      1.24
       mean_data_3[4]      0.03      0.01      0.03      0.01      0.04     23.18      1.07
       mean_data_3[5]     -0.00      0.01     -0.00     -0.02      0.01      9.00      1.19
       mean_data_3[6]      0.01      0.00      0.01      0.01      0.01     44.08      1.01
       mean_data_3[7]      0.01      0.00      0.01      0.00      0.02     24.53      1.10
       mean_data_4[0]      1.15      0.09      1.13      1.05      1.34      8.84      1.13
       mean_data_4[1]      0.54      0.01      0.54      0.53      0.55     20.04      1.11
       mean_data_4[2]     -0.54      0.01     -0.54     -0.55     -0.53     14.40      1.00
       mean_data_4[3]      0.01      0.01      0.01     -0.01      0.02     20.44      1.00
       mean_data_4[4]      0.05      0.01      0.05      0.03      0.06     19.08      1.14
       mean_data_4[5]     -0.01      0.01     -0.01     -0.02      0.00     27.31      1.08
       mean_data_4[6]     -0.05      0.01     -0.05     -0.06     -0.04     11.86      1.13
       mean_data_4[7]      0.00      0.01      0.00     -0.00      0.01     37.25      1.03
       mean_data_5[0]     -2.69      0.03     -2.69     -2.75     -2.66     14.37      1.00
       mean_data_5[1]     -0.03      0.01     -0.03     -0.04     -0.02     13.81      1.00
       mean_data_5[2]     -0.20      0.01     -0.20     -0.21     -0.19     18.79      1.00
       mean_data_5[3]     -0.10      0.01     -0.10     -0.11     -0.09     19.73      1.07
       mean_data_5[4]     -0.10      0.01     -0.10     -0.12     -0.09     18.06      1.02
       mean_data_5[5]      0.01      0.01      0.01     -0.00      0.02     33.75      1.00
       mean_data_5[6]     -0.01      0.00     -0.01     -0.02     -0.00     24.60      1.02
