,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,27998809,1e-05
1,20.0,0.0,-14.19630161801124,27998809,1e-05
2,30.0,0.0,-1.0,27998809,1e-05
3,0.0,0.0,-39.0,97215255,1e-05
4,20.0,0.0,-27.496516650359887,97215255,1e-05
5,40.0,0.0,-15.999999999999993,97215255,1e-05
6,0.0,0.0,-61.0,50709211,1e-05
7,20.0,0.0,-50.15177155547071,50709211,1e-05
8,60.0,0.0,-27.0,50709211,1e-05
9,0.0,0.0,-72.0,35872357,1e-05
10,30.0,0.0,-55.5,35872357,1e-05
11,60.0,0.0,-39.0,35872357,1e-05
12,20.0,0.0,-74.48560243646199,2505633,1e-05
13,60.0,0.0,-52.0,2505633,1e-05
14,70.0,0.0,-77.0,82297063,1e-05
15,80.0,0.0,-71.0,82297063,1e-05
