
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_1[0]      0.48      0.06      0.49      0.37      0.57     28.50      1.04
cov_eigen_values_1[1]      0.09      0.01      0.09      0.07      0.11     71.15      1.00
cov_eigen_values_1[2]      0.06      0.01      0.05      0.04      0.07      9.32      1.23
cov_eigen_values_1[3]      0.04      0.01      0.04      0.03      0.05     39.83      1.02
cov_eigen_values_1[4]      0.03      0.00      0.03      0.02      0.03     63.21      1.02
cov_eigen_values_1[5]      0.00      0.00      0.00      0.00      0.00     51.19      1.00
cov_eigen_values_1[6]      0.02      0.00      0.02      0.02      0.03     85.68      1.01
cov_eigen_values_1[7]      0.01      0.00      0.01      0.01      0.01     50.64      1.09
cov_eigen_values_2[0]      0.58      0.07      0.58      0.47      0.68     22.70      1.13
cov_eigen_values_2[1]      0.07      0.01      0.07      0.05      0.09     55.60      1.05
cov_eigen_values_2[2]      0.07      0.01      0.07      0.06      0.08     16.39      1.04
cov_eigen_values_2[3]      0.04      0.01      0.04      0.03      0.05     24.42      1.00
cov_eigen_values_2[4]      0.04      0.01      0.04      0.03      0.05     18.61      0.99
cov_eigen_values_2[5]      0.00      0.00      0.00      0.00      0.00     79.35      0.99
cov_eigen_values_2[6]      0.01      0.00      0.01      0.01      0.02     39.23      1.07
cov_eigen_values_2[7]      0.01      0.00      0.01      0.01      0.01    119.79      0.99
cov_eigen_values_3[0]      0.33      0.03      0.32      0.29      0.37      5.98      1.49
cov_eigen_values_3[1]      0.16      0.01      0.15      0.15      0.17     58.12      1.01
cov_eigen_values_3[2]      0.00      0.00      0.00      0.00      0.01     34.22      1.07
cov_eigen_values_3[3]      0.02      0.00      0.02      0.02      0.02     23.02      1.00
cov_eigen_values_3[4]      0.08      0.01      0.08      0.07      0.09     14.55      1.14
cov_eigen_values_3[5]      0.05      0.00      0.05      0.05      0.06     60.93      1.00
cov_eigen_values_3[6]      0.07      0.01      0.07      0.06      0.08     12.30      1.11
cov_eigen_values_3[7]      0.07      0.00      0.07      0.06      0.07     11.55      1.26
cov_eigen_values_4[0]      0.64      0.06      0.61      0.57      0.74     22.90      1.29
cov_eigen_values_4[1]      0.08      0.01      0.08      0.07      0.09     12.35      1.06
cov_eigen_values_4[2]      0.06      0.01      0.06      0.05      0.07    107.11      1.01
cov_eigen_values_4[3]      0.06      0.01      0.06      0.05      0.06     28.84      1.00
cov_eigen_values_4[4]      0.05      0.00      0.05      0.04      0.05     21.60      1.00
cov_eigen_values_4[5]      0.03      0.00      0.03      0.03      0.04     53.56      0.99
cov_eigen_values_4[6]      0.01      0.00      0.01      0.01      0.01     27.10      0.99
cov_eigen_values_4[7]      0.02      0.00      0.02      0.02      0.02     60.48      1.01
cov_eigen_values_5[0]      0.19      0.02      0.20      0.16      0.23     30.02      1.06
cov_eigen_values_5[1]      0.07      0.01      0.07      0.05      0.08     40.43      1.12
cov_eigen_values_5[2]      0.05      0.01      0.05      0.05      0.07     33.74      1.00
cov_eigen_values_5[3]      0.00      0.00      0.00      0.00      0.00    117.37      1.00
cov_eigen_values_5[4]      0.01      0.00      0.01      0.01      0.02     18.90      1.02
cov_eigen_values_5[5]      0.03      0.00      0.02      0.02      0.03     29.55      1.09
cov_eigen_values_5[6]      0.04      0.00      0.04      0.04      0.05     86.11      1.00
cov_eigen_values_5[7]      0.04      0.01      0.04      0.03      0.05     13.69      1.27
cov_eigen_values_6[0]      0.13      0.01      0.13      0.12      0.15     17.87      1.12
cov_eigen_values_6[1]      0.04      0.00      0.04      0.03      0.04    106.21      1.00
cov_eigen_values_6[2]      0.03      0.00      0.03      0.03      0.04     27.71      1.01
cov_eigen_values_6[3]      0.02      0.00      0.02      0.02      0.02     23.00      1.04
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.01     14.67      1.07
cov_eigen_values_6[5]      0.01      0.00      0.01      0.00      0.01    105.87      0.99
cov_eigen_values_6[6]     -0.00      0.00     -0.00     -0.00     -0.00    113.02      0.99
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00     71.03      1.00
       mean_data_1[0]      3.83      0.03      3.83      3.78      3.86      8.49      1.32
       mean_data_1[1]      0.43      0.01      0.43      0.42      0.44     16.10      1.17
       mean_data_1[2]     -0.40      0.01     -0.40     -0.41     -0.38     32.15      0.99
       mean_data_1[3]      0.15      0.01      0.15      0.13      0.16     26.72      1.03
       mean_data_1[4]     -0.04      0.01     -0.04     -0.06     -0.03     42.68      1.01
       mean_data_1[5]      0.02      0.01      0.01      0.01      0.03     35.40      1.02
       mean_data_1[6]      0.11      0.00      0.11      0.10      0.11     16.70      1.06
       mean_data_1[7]      0.00      0.00      0.00     -0.00      0.01     78.97      1.01
       mean_data_2[0]     -0.67      0.03     -0.67     -0.72     -0.62     12.79      1.20
       mean_data_2[1]      1.48      0.00      1.48      1.47      1.49    138.09      0.99
       mean_data_2[2]      1.01      0.01      1.01      1.00      1.02      8.97      1.37
       mean_data_2[3]     -0.01      0.01     -0.01     -0.02     -0.00     24.25      1.10
       mean_data_2[4]      0.01      0.01      0.01     -0.01      0.02     14.44      1.25
       mean_data_2[5]      0.00      0.01      0.00     -0.01      0.02     43.02      1.00
       mean_data_2[6]     -0.00      0.00     -0.00     -0.01     -0.00     27.83      1.19
       mean_data_2[7]     -0.00      0.01     -0.01     -0.02      0.01     75.78      1.04
       mean_data_3[0]     -3.91      0.01     -3.91     -3.92     -3.88      7.76      1.42
       mean_data_3[1]     -0.44      0.01     -0.44     -0.45     -0.43     11.92      1.24
       mean_data_3[2]      0.11      0.01      0.11      0.09      0.11      5.26      1.55
       mean_data_3[3]      0.05      0.02      0.04      0.01      0.08      4.02      1.74
       mean_data_3[4]      0.02      0.01      0.02      0.00      0.04     13.80      1.06
       mean_data_3[5]     -0.00      0.01     -0.00     -0.01      0.01     43.12      1.01
       mean_data_3[6]      0.01      0.00      0.01      0.00      0.01     18.92      1.01
       mean_data_3[7]      0.00      0.01     -0.00     -0.00      0.01     31.67      1.14
       mean_data_4[0]      1.11      0.03      1.12      1.06      1.14     13.36      1.19
       mean_data_4[1]      0.54      0.00      0.54      0.53      0.55    115.02      1.03
       mean_data_4[2]     -0.55      0.01     -0.55     -0.56     -0.54     15.95      1.16
       mean_data_4[3]      0.00      0.01     -0.00     -0.01      0.01     12.71      1.20
       mean_data_4[4]      0.05      0.01      0.06      0.04      0.06     13.65      1.21
       mean_data_4[5]     -0.01      0.01     -0.01     -0.02     -0.00    138.35      1.00
       mean_data_4[6]     -0.04      0.01     -0.04     -0.05     -0.03     12.94      1.09
       mean_data_4[7]      0.01      0.01      0.01     -0.00      0.02     63.70      1.07
       mean_data_5[0]     -2.67      0.02     -2.67     -2.71     -2.65     10.75      1.43
       mean_data_5[1]     -0.02      0.01     -0.02     -0.04     -0.01      9.14      1.40
       mean_data_5[2]     -0.21      0.01     -0.21     -0.22     -0.20     41.61      0.99
       mean_data_5[3]     -0.10      0.01     -0.10     -0.11     -0.09     53.12      1.01
       mean_data_5[4]     -0.10      0.01     -0.10     -0.11     -0.09     26.44      1.04
       mean_data_5[5]      0.01      0.01      0.01     -0.00      0.03     30.70      1.00
       mean_data_5[6]     -0.01      0.00     -0.01     -0.02     -0.00     46.52      1.04
       mean_data_5[7]     -0.02      0.01     -0.02     -0.03     -0.01     25.23      0.99
       mean_data_6[0]      6.87      0.00      6.87      6.87      6.87    201.11      0.99
       mean_data_6[1]     -0.64      0.01     -0.64     -0.66     -0.62     12.84      1.22
       mean_data_6[2]      0.31      0.01      0.31      0.30      0.33     14.02      1.15
       mean_data_6[3]     -0.04      0.01     -0.04     -0.05     -0.04     12.67      1.17
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00    144.34      1.00
       mean_data_6[5]     -0.00      0.00     -0.00     -0.01      0.00    126.79      1.03
       mean_data_6[6]     -0.01      0.00     -0.01     -0.02     -0.00     22.67      1.17
       mean_data_6[7]     -0.00      0.00     -0.00     -0.01      0.00     69.94      1.01
                 mu_1      3.24      0.09      3.20      3.17      3.40      3.57      1.56
                 mu_2      2.42      0.21      2.29      2.21      2.73      2.60      2.40
                 mu_3      1.38      0.08      1.32      1.32      1.52      3.14      1.67
                 mu_4     -0.01      0.03     -0.01     -0.07      0.02      6.61      1.50

Number of divergences: 68
