,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,49713432,1e-05
1,20.0,0.0,-9.963194134010422,49713432,1e-05
2,30.0,0.0,-1.0,49713432,1e-05
3,0.0,0.0,-39.0,69693230,1e-05
4,20.0,0.0,-16.047427871567265,69693230,1e-05
5,40.0,0.0,-15.999999999999993,69693230,1e-05
6,0.0,0.0,-61.0,94555105,1e-05
7,20.0,0.0,-40.47527093933499,94555105,1e-05
8,60.0,0.0,-27.0,94555105,1e-05
9,0.0,0.0,-72.0,86948761,1e-05
10,30.0,0.0,-55.5,86948761,1e-05
11,60.0,0.0,-39.0,86948761,1e-05
12,20.0,0.0,-67.81761228423912,70773670,1e-05
13,60.0,0.0,-52.0,70773670,1e-05
14,70.0,0.0,-77.0,13718857,1e-05
15,80.0,0.0,-71.0,13718857,1e-05
