,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,39953718,1e-05
1,20.0,0.0,-13.927955930421987,39953718,1e-05
2,30.0,0.0,-1.0,39953718,1e-05
3,0.0,0.0,-39.0,40972743,1e-05
4,20.0,0.0,-27.355030366201348,40972743,1e-05
5,40.0,0.0,-15.999999999999993,40972743,1e-05
6,0.0,0.0,-61.0,28568183,1e-05
7,20.0,0.0,-52.789865625023154,28568183,1e-05
8,60.0,0.0,-27.0,28568183,1e-05
9,0.0,0.0,-72.0,32345795,1e-05
10,30.0,0.0,-55.5,32345795,1e-05
11,60.0,0.0,-39.0,32345795,1e-05
12,20.0,0.0,-75.50399406950432,99167320,1e-05
13,60.0,0.0,-52.0,99167320,1e-05
14,70.0,0.0,-77.0,78698889,1e-05
15,80.0,0.0,-71.0,78698889,1e-05
