
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_1[0]      0.51      0.03      0.52      0.46      0.55      2.94      2.04
cov_eigen_values_1[1]      0.08      0.01      0.08      0.07      0.10     14.87      1.07
cov_eigen_values_1[2]      0.05      0.01      0.05      0.04      0.06     56.15      1.01
cov_eigen_values_1[3]      0.04      0.01      0.04      0.03      0.05     53.54      0.99
cov_eigen_values_1[4]      0.03      0.00      0.03      0.02      0.03     35.88      1.00
cov_eigen_values_1[5]      0.00      0.00      0.00      0.00      0.00    109.24      1.03
cov_eigen_values_1[6]      0.02      0.00      0.02      0.02      0.03     88.55      1.00
cov_eigen_values_1[7]      0.01      0.00      0.01      0.01      0.02    198.81      1.01
cov_eigen_values_2[0]      0.52      0.02      0.51      0.49      0.55      6.26      1.03
cov_eigen_values_2[1]      0.07      0.01      0.07      0.05      0.08     23.39      1.04
cov_eigen_values_2[2]      0.07      0.01      0.07      0.05      0.08     20.26      1.14
cov_eigen_values_2[3]      0.04      0.01      0.04      0.03      0.06     11.35      1.15
cov_eigen_values_2[4]      0.04      0.01      0.04      0.03      0.05     20.18      1.01
cov_eigen_values_2[5]      0.00      0.00      0.00      0.00      0.00     84.13      1.00
cov_eigen_values_2[6]      0.01      0.00      0.01      0.01      0.02    308.50      1.00
cov_eigen_values_2[7]      0.01      0.00      0.01      0.01      0.01    178.07      0.99
cov_eigen_values_3[0]      0.31      0.02      0.31      0.28      0.34      3.66      1.82
cov_eigen_values_3[1]      0.15      0.01      0.15      0.14      0.17     16.02      1.08
cov_eigen_values_3[2]      0.00      0.00      0.00      0.00      0.01    178.92      0.99
cov_eigen_values_3[3]      0.02      0.00      0.02      0.02      0.02    262.61      1.00
cov_eigen_values_3[4]      0.08      0.00      0.08      0.07      0.08     73.37      0.99
cov_eigen_values_3[5]      0.05      0.00      0.05      0.05      0.06     68.58      1.04
cov_eigen_values_3[6]      0.07      0.01      0.07      0.06      0.08     19.57      1.00
cov_eigen_values_3[7]      0.06      0.00      0.06      0.06      0.07     70.76      0.99
cov_eigen_values_4[0]      0.62      0.02      0.61      0.58      0.65      5.07      1.48
cov_eigen_values_4[1]      0.08      0.01      0.08      0.07      0.09     38.26      1.00
cov_eigen_values_4[2]      0.06      0.01      0.06      0.05      0.07     54.24      1.03
cov_eigen_values_4[3]      0.06      0.01      0.06      0.05      0.07     64.69      1.01
cov_eigen_values_4[4]      0.05      0.00      0.05      0.04      0.05     65.85      1.12
cov_eigen_values_4[5]      0.03      0.00      0.03      0.03      0.04    157.06      1.01
cov_eigen_values_4[6]      0.01      0.00      0.01      0.01      0.01    141.56      1.00
cov_eigen_values_4[7]      0.02      0.00      0.02      0.02      0.02    233.82      0.99
cov_eigen_values_5[0]      0.20      0.03      0.20      0.15      0.24      4.23      2.13
cov_eigen_values_5[1]      0.06      0.01      0.06      0.05      0.07     20.55      1.00
cov_eigen_values_5[2]      0.06      0.01      0.06      0.04      0.07     20.78      1.02
cov_eigen_values_5[3]      0.00      0.00      0.00      0.00      0.00    144.85      0.99
cov_eigen_values_5[4]      0.01      0.00      0.01      0.01      0.02    370.02      0.99
cov_eigen_values_5[5]      0.03      0.00      0.03      0.02      0.03    167.21      1.03
cov_eigen_values_5[6]      0.05      0.00      0.05      0.04      0.05     40.79      1.09
