,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,87983302,1e-05
1,20.0,0.0,-14.00571171588988,87983302,1e-05
2,30.0,0.0,-1.0,87983302,1e-05
3,0.0,0.0,-39.0,76179168,1e-05
4,20.0,0.0,-28.94588600800825,76179168,1e-05
5,40.0,0.0,-15.999999999999993,76179168,1e-05
6,0.0,0.0,-61.0,55596317,1e-05
7,20.0,0.0,-50.14658451341184,55596317,1e-05
8,60.0,0.0,-27.0,55596317,1e-05
9,0.0,0.0,-72.0,61679899,1e-05
10,30.0,0.0,-55.5,61679899,1e-05
11,60.0,0.0,-39.0,61679899,1e-05
12,20.0,0.0,-75.74979218903539,50052021,1e-05
13,60.0,0.0,-52.0,50052021,1e-05
14,70.0,0.0,-77.0,22071798,1e-05
15,80.0,0.0,-71.0,22071798,1e-05
