
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_1[0]      0.44      0.02      0.44      0.41      0.46      4.19      1.75
cov_eigen_values_1[1]      0.10      0.01      0.10      0.08      0.12      8.86      1.00
cov_eigen_values_1[2]      0.05      0.01      0.05      0.04      0.06     33.33      0.99
cov_eigen_values_1[3]      0.04      0.01      0.04      0.03      0.05     22.22      1.01
cov_eigen_values_1[4]      0.03      0.00      0.03      0.02      0.03     67.53      1.00
cov_eigen_values_1[5]      0.00      0.00      0.00      0.00      0.00     98.75      1.00
cov_eigen_values_1[6]      0.02      0.00      0.02      0.02      0.03     90.50      0.99
cov_eigen_values_1[7]      0.01      0.00      0.01      0.01      0.02    179.52      1.00
cov_eigen_values_2[0]      0.55      0.02      0.55      0.52      0.60      3.14      1.96
cov_eigen_values_2[1]      0.08      0.01      0.07      0.06      0.09     15.40      0.99
cov_eigen_values_2[2]      0.07      0.01      0.07      0.05      0.08     18.91      1.04
cov_eigen_values_2[3]      0.04      0.01      0.04      0.03      0.05     33.64      1.01
cov_eigen_values_2[4]      0.04      0.01      0.04      0.03      0.05     31.33      1.00
cov_eigen_values_2[5]      0.00      0.00      0.00      0.00      0.00    127.69      1.00
cov_eigen_values_2[6]      0.01      0.00      0.01      0.01      0.02    252.53      0.99
cov_eigen_values_2[7]      0.01      0.00      0.01      0.01      0.01    191.36      0.99
cov_eigen_values_3[0]      0.32      0.01      0.32      0.30      0.35      6.74      1.31
cov_eigen_values_3[1]      0.17      0.01      0.17      0.15      0.18     11.65      1.03
cov_eigen_values_3[2]      0.00      0.00      0.00      0.00      0.01    123.95      1.00
cov_eigen_values_3[3]      0.02      0.00      0.02      0.02      0.02    281.58      1.00
cov_eigen_values_3[4]      0.08      0.00      0.08      0.07      0.08     20.19      1.01
cov_eigen_values_3[5]      0.05      0.00      0.05      0.05      0.06    109.16      1.01
cov_eigen_values_3[6]      0.07      0.00      0.07      0.06      0.07     56.25      0.99
cov_eigen_values_3[7]      0.07      0.00      0.06      0.06      0.07     24.77      1.04
cov_eigen_values_4[0]      0.71      0.04      0.72      0.65      0.75      2.87      2.19
cov_eigen_values_4[1]      0.08      0.01      0.08      0.06      0.09     26.48      1.00
cov_eigen_values_4[2]      0.06      0.01      0.06      0.05      0.07     45.84      1.03
cov_eigen_values_4[3]      0.06      0.01      0.06      0.05      0.07     27.61      1.02
cov_eigen_values_4[4]      0.05      0.00      0.05      0.04      0.05     64.55      1.03
cov_eigen_values_4[5]      0.03      0.00      0.03      0.03      0.04    120.69      0.99
cov_eigen_values_4[6]      0.01      0.00      0.01      0.01      0.01    110.12      1.00
cov_eigen_values_4[7]      0.02      0.00      0.02      0.02      0.02    116.22      1.00
cov_eigen_values_5[0]      0.18      0.02      0.17      0.14      0.20      4.52      1.15
cov_eigen_values_5[1]      0.07      0.01      0.07      0.05      0.08     11.07      1.20
cov_eigen_values_5[2]      0.05      0.01      0.05      0.04      0.06     24.16      1.00
cov_eigen_values_5[3]      0.00      0.00      0.00      0.00      0.00    101.09      1.00
cov_eigen_values_5[4]      0.01      0.00      0.01      0.01      0.02    231.32      0.99
cov_eigen_values_5[5]      0.03      0.00      0.03      0.02      0.03    176.83      1.01
cov_eigen_values_5[6]      0.04      0.00      0.04      0.04      0.05     35.42      1.00
cov_eigen_values_5[7]      0.04      0.01      0.04      0.03      0.05     19.54      1.05
cov_eigen_values_6[0]      0.12      0.01      0.12      0.11      0.14     14.11      1.10
cov_eigen_values_6[1]      0.04      0.00      0.04      0.03      0.04     85.57      0.99
cov_eigen_values_6[2]      0.03      0.00      0.03      0.03      0.04    141.00      1.00
cov_eigen_values_6[3]      0.02      0.00      0.02      0.02      0.02    277.03      0.99
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.01    152.81      1.00
cov_eigen_values_6[5]      0.01      0.00      0.01      0.00      0.01    116.15      1.00
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00    122.35      0.99
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00     96.58      1.01
       mean_data_1[0]      3.77      0.02      3.78      3.74      3.80      2.59      3.54
       mean_data_1[1]      0.44      0.01      0.44      0.43      0.45      6.81      1.12
       mean_data_1[2]     -0.39      0.02     -0.39     -0.42     -0.37      3.25      2.03
       mean_data_1[3]      0.14      0.01      0.13      0.12      0.16      3.66      1.89
       mean_data_1[4]     -0.03      0.01     -0.03     -0.05     -0.02     14.46      1.03
       mean_data_1[5]      0.02      0.01      0.02      0.01      0.03      7.89      1.38
       mean_data_1[6]      0.10      0.00      0.10      0.09      0.11      8.55      1.25
       mean_data_1[7]      0.01      0.01      0.01     -0.01      0.01     17.87      1.07
       mean_data_2[0]     -0.74      0.02     -0.75     -0.77     -0.71      5.96      1.15
       mean_data_2[1]      1.48      0.01      1.48      1.47      1.49     16.75      1.04
       mean_data_2[2]      1.03      0.01      1.03      1.02      1.04     13.59      1.28
       mean_data_2[3]     -0.01      0.00     -0.01     -0.02     -0.00     33.72      1.05
       mean_data_2[4]     -0.01      0.01     -0.01     -0.02      0.01      7.63      1.30
       mean_data_2[5]     -0.01      0.01     -0.01     -0.02      0.02      4.30      1.57
       mean_data_2[6]     -0.01      0.00     -0.01     -0.01     -0.00     10.58      1.06
       mean_data_2[7]     -0.00      0.01     -0.00     -0.02      0.02      8.57      1.22
       mean_data_3[0]     -3.90      0.01     -3.90     -3.92     -3.88      6.42      1.21
       mean_data_3[1]     -0.44      0.01     -0.44     -0.45     -0.43      9.01      1.06
       mean_data_3[2]      0.10      0.01      0.10      0.09      0.11     11.16      1.15
       mean_data_3[3]      0.04      0.01      0.04      0.02      0.06      7.89      1.06
       mean_data_3[4]      0.02      0.01      0.02      0.00      0.03     22.35      1.05
       mean_data_3[5]     -0.00      0.01     -0.00     -0.01      0.01     28.34      1.03
       mean_data_3[6]      0.01      0.00      0.01      0.00      0.01     24.23      1.00
       mean_data_3[7]      0.01      0.01      0.00     -0.00      0.01     43.96      1.00
       mean_data_4[0]      1.07      0.03      1.07      1.02      1.11      3.38      1.49
       mean_data_4[1]      0.54      0.00      0.54      0.53      0.54     28.73      0.99
       mean_data_4[2]     -0.55      0.01     -0.55     -0.56     -0.54     20.94      1.15
       mean_data_4[3]      0.00      0.01      0.00     -0.01      0.01     18.56      1.01
       mean_data_4[4]      0.05      0.01      0.05      0.04      0.06     12.46      1.04
       mean_data_4[5]     -0.01      0.01     -0.01     -0.02      0.00     16.55      1.10
       mean_data_4[6]     -0.04      0.01     -0.04     -0.05     -0.03     10.71      1.17
       mean_data_4[7]      0.01      0.01      0.01     -0.00      0.01     36.52      1.00
       mean_data_5[0]     -2.69      0.03     -2.69     -2.74     -2.65      2.54      2.65
       mean_data_5[1]     -0.03      0.01     -0.03     -0.04     -0.01      2.67      2.48
       mean_data_5[2]     -0.21      0.01     -0.21     -0.22     -0.20      4.21      1.55
       mean_data_5[3]     -0.10      0.01     -0.10     -0.11     -0.09     21.74      1.21
       mean_data_5[4]     -0.10      0.01     -0.11     -0.12     -0.09     18.31      0.99
       mean_data_5[5]      0.01      0.01      0.01     -0.02      0.02      5.40      1.43
       mean_data_5[6]     -0.01      0.01     -0.01     -0.01      0.00     14.54      1.15
       mean_data_5[7]     -0.02      0.01     -0.02     -0.03     -0.01     15.04      1.03
       mean_data_6[0]      6.87      0.00      6.87      6.87      6.88     34.38      1.07
       mean_data_6[1]     -0.65      0.01     -0.65     -0.66     -0.64     11.02      1.07
       mean_data_6[2]      0.31      0.01      0.31      0.30      0.32     13.25      0.99
       mean_data_6[3]     -0.04      0.00     -0.04     -0.05     -0.04     12.77      1.02
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00     83.47      0.99
       mean_data_6[5]     -0.00      0.00     -0.00     -0.01      0.01     68.29      0.99
       mean_data_6[6]     -0.01      0.00     -0.01     -0.02     -0.01     12.29      1.11
       mean_data_6[7]     -0.00      0.00     -0.00     -0.01      0.00     47.41      1.03
                 mu_1      3.45      0.00      3.45      3.45      3.45    136.35      0.99
                 mu_2      3.21      0.00      3.21      3.21      3.21    151.14      0.99
                 mu_3      1.64      0.00      1.64      1.64      1.64    146.38      0.99
                 mu_4      0.30      0.00      0.30      0.30      0.30    180.03      0.99

Number of divergences: 0
