,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,69447147,1e-05
1,20.0,0.0,-2.0121478937855954,69447147,1e-05
2,30.0,0.0,-1.0,69447147,1e-05
3,0.0,0.0,-39.0,35253481,1e-05
4,20.0,0.0,-17.244210067053466,35253481,1e-05
5,40.0,0.0,-15.999999999999993,35253481,1e-05
6,0.0,0.0,-61.0,63323931,1e-05
7,20.0,0.0,-39.1749718015879,63323931,1e-05
8,60.0,0.0,-27.0,63323931,1e-05
9,0.0,0.0,-72.0,8262993,1e-05
10,30.0,0.0,-55.5,8262993,1e-05
11,60.0,0.0,-39.0,8262993,1e-05
12,20.0,0.0,-74.96289107708179,92784566,1e-05
13,60.0,0.0,-52.0,92784566,1e-05
14,70.0,0.0,-77.0,74669626,1e-05
15,80.0,0.0,-71.0,74669626,1e-05
