,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,86180383,1e-05
1,20.0,0.0,-7.658826942493718,86180383,1e-05
2,30.0,0.0,-1.0,86180383,1e-05
3,0.0,0.0,-39.0,16352834,1e-05
4,20.0,0.0,-27.229043213597663,16352834,1e-05
5,40.0,0.0,-15.999999999999993,16352834,1e-05
6,0.0,0.0,-61.0,12307035,1e-05
7,20.0,0.0,-48.95571877601732,12307035,1e-05
8,60.0,0.0,-27.0,12307035,1e-05
9,0.0,0.0,-72.0,69851431,1e-05
10,30.0,0.0,-55.5,69851431,1e-05
11,60.0,0.0,-39.0,69851431,1e-05
12,20.0,0.0,-70.88905802346784,37000566,1e-05
13,60.0,0.0,-52.0,37000566,1e-05
14,70.0,0.0,-77.0,59285169,1e-05
15,80.0,0.0,-71.0,59285169,1e-05
