
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_1[0]      0.42      0.05      0.42      0.35      0.51      7.27      1.00
cov_eigen_values_1[1]      0.09      0.02      0.09      0.06      0.12      8.57      1.44
cov_eigen_values_1[2]      0.05      0.01      0.05      0.04      0.06     35.55      1.03
cov_eigen_values_1[3]      0.04      0.01      0.04      0.03      0.05     29.58      1.07
cov_eigen_values_1[4]      0.02      0.00      0.02      0.02      0.03     69.03      1.00
cov_eigen_values_1[5]      0.00      0.00      0.00      0.00      0.00     82.29      0.99
cov_eigen_values_1[6]      0.02      0.00      0.02      0.01      0.02     94.31      1.00
cov_eigen_values_1[7]      0.01      0.00      0.01      0.01      0.01    292.46      0.99
cov_eigen_values_2[0]      0.57      0.06      0.58      0.50      0.68      3.17      1.86
cov_eigen_values_2[1]      0.07      0.01      0.07      0.06      0.09     16.95      1.00
cov_eigen_values_2[2]      0.06      0.01      0.06      0.05      0.08     27.62      1.08
cov_eigen_values_2[3]      0.05      0.01      0.05      0.04      0.06     25.36      1.01
cov_eigen_values_2[4]      0.05      0.01      0.05      0.04      0.06     46.50      1.02
cov_eigen_values_2[5]      0.01      0.00      0.01      0.01      0.01     76.41      1.01
cov_eigen_values_2[6]      0.02      0.00      0.02      0.02      0.02    313.81      1.00
cov_eigen_values_2[7]      0.03      0.00      0.03      0.03      0.04    123.89      0.99
cov_eigen_values_3[0]      0.35      0.02      0.35      0.31      0.38      9.77      1.06
cov_eigen_values_3[1]      0.14      0.01      0.14      0.12      0.15     27.40      1.00
cov_eigen_values_3[2]      0.00      0.00      0.00      0.00      0.00    104.09      1.00
cov_eigen_values_3[3]      0.02      0.00      0.02      0.02      0.02    285.22      0.99
cov_eigen_values_3[4]      0.07      0.01      0.07      0.06      0.08     29.05      1.01
cov_eigen_values_3[5]      0.05      0.00      0.05      0.04      0.06     58.99      1.03
cov_eigen_values_3[6]      0.07      0.01      0.07      0.06      0.08     38.74      1.03
cov_eigen_values_3[7]      0.06      0.01      0.06      0.05      0.07     30.87      1.03
cov_eigen_values_4[0]      0.21      0.03      0.21      0.16      0.25      8.70      1.02
cov_eigen_values_4[1]      0.08      0.01      0.08      0.07      0.10     13.94      1.05
cov_eigen_values_4[2]      0.06      0.01      0.05      0.04      0.07     14.67      1.00
cov_eigen_values_4[3]      0.04      0.00      0.04      0.03      0.04     79.28      0.99
cov_eigen_values_4[4]      0.03      0.00      0.02      0.02      0.03     72.83      1.06
cov_eigen_values_4[5]      0.00      0.00      0.00      0.00      0.00     83.94      1.02
cov_eigen_values_4[6]      0.02      0.00      0.02      0.01      0.02    413.44      0.99
cov_eigen_values_4[7]      0.01      0.00      0.01      0.01      0.01    301.59      1.00
cov_eigen_values_5[0]      0.50      0.02      0.50      0.45      0.53      8.02      1.08
cov_eigen_values_5[1]      0.09      0.01      0.09      0.07      0.11     15.02      1.02
cov_eigen_values_5[2]      0.07      0.01      0.07      0.05      0.09     14.20      1.00
cov_eigen_values_5[3]      0.04      0.01      0.04      0.03      0.05     21.50      1.01
cov_eigen_values_5[4]      0.03      0.01      0.02      0.02      0.04     34.93      1.01
cov_eigen_values_5[5]      0.01      0.00      0.01      0.01      0.02    161.59      1.00
cov_eigen_values_5[6]      0.00      0.00      0.00      0.00      0.00     73.57      1.02
cov_eigen_values_5[7]     -0.00      0.00      0.00     -0.00      0.00    186.32      1.00
cov_eigen_values_6[0]      0.14      0.02      0.14      0.12      0.17     11.13      1.06
cov_eigen_values_6[1]      0.04      0.01      0.04      0.03      0.05     14.51      1.05
cov_eigen_values_6[2]      0.02      0.00      0.02      0.02      0.03     95.45      0.99
cov_eigen_values_6[3]      0.02      0.00      0.02      0.01      0.02    102.37      1.00
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.01    139.19      1.00
cov_eigen_values_6[5]      0.00      0.00      0.00      0.00      0.00    115.26      0.99
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00     95.19      1.01
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00    115.93      0.99
       mean_data_1[0]      3.60      0.04      3.61      3.53      3.65      3.82      1.45
       mean_data_1[1]      0.47      0.01      0.47      0.46      0.48      4.54      1.37
       mean_data_1[2]     -0.41      0.01     -0.41     -0.43     -0.40     17.55      1.01
       mean_data_1[3]      0.15      0.01      0.14      0.13      0.16     13.73      1.08
       mean_data_1[4]     -0.03      0.01     -0.03     -0.05     -0.01      5.97      1.35
       mean_data_1[5]     -0.08      0.01     -0.08     -0.09     -0.06     19.83      1.08
       mean_data_1[6]      0.06      0.01      0.06      0.05      0.07      7.53      1.37
       mean_data_1[7]     -0.02      0.01     -0.02     -0.03     -0.01     15.43      1.04
       mean_data_2[0]      0.99      0.03      0.98      0.94      1.05      8.68      1.01
       mean_data_2[1]      0.55      0.00      0.55      0.55      0.56     41.71      1.02
       mean_data_2[2]     -0.53      0.01     -0.53     -0.54     -0.52     25.76      1.00
       mean_data_2[3]     -0.01      0.01     -0.01     -0.02      0.01     15.33      1.02
       mean_data_2[4]      0.05      0.01      0.05      0.04      0.07     18.15      1.09
       mean_data_2[5]      0.04      0.01      0.04      0.03      0.06     18.83      0.99
       mean_data_2[6]     -0.02      0.01     -0.02     -0.03     -0.00     30.44      1.01
       mean_data_2[7]      0.01      0.01      0.01      0.00      0.02     15.09      1.00
       mean_data_3[0]     -3.94      0.02     -3.94     -3.98     -3.90      4.80      1.06
       mean_data_3[1]     -0.45      0.01     -0.45     -0.47     -0.43      4.40      1.08
       mean_data_3[2]      0.10      0.01      0.10      0.09      0.12      7.65      1.04
       mean_data_3[3]      0.05      0.02      0.05      0.02      0.09      4.95      1.11
       mean_data_3[4]      0.03      0.01      0.02      0.00      0.04     16.21      1.00
       mean_data_3[5]     -0.01      0.01     -0.00     -0.01      0.00     22.00      1.01
       mean_data_3[6]      0.01      0.01      0.01     -0.00      0.02     23.00      1.12
       mean_data_3[7]      0.00      0.01      0.00     -0.01      0.02     32.46      1.00
       mean_data_4[0]     -2.68      0.02     -2.69     -2.72     -2.65     10.18      1.14
       mean_data_4[1]     -0.02      0.01     -0.02     -0.04     -0.01     11.60      1.06
       mean_data_4[2]     -0.20      0.01     -0.20     -0.22     -0.19     11.02      1.14
       mean_data_4[3]     -0.09      0.01     -0.09     -0.10     -0.07      7.22      1.05
       mean_data_4[4]     -0.11      0.01     -0.11     -0.13     -0.09      8.62      0.99
       mean_data_4[5]     -0.00      0.01     -0.00     -0.02      0.01     10.77      1.01
       mean_data_4[6]     -0.02      0.01     -0.02     -0.03      0.00      9.57      0.99
       mean_data_4[7]     -0.01      0.01     -0.01     -0.03      0.00      9.08      1.03
       mean_data_5[0]     -0.81      0.03     -0.82     -0.86     -0.77     11.49      1.13
       mean_data_5[1]      1.44      0.00      1.44      1.43      1.45      9.63      1.00
       mean_data_5[2]      1.08      0.01      1.08      1.07      1.10     17.59      1.11
       mean_data_5[3]     -0.02      0.01     -0.02     -0.03     -0.01     13.13      1.00
       mean_data_5[4]     -0.01      0.01     -0.01     -0.03      0.01     22.51      1.00
       mean_data_5[5]      0.01      0.01      0.01     -0.01      0.03      8.49      1.24
       mean_data_5[6]     -0.00      0.01     -0.01     -0.02      0.01     10.53      1.15
       mean_data_5[7]      0.00      0.02      0.00     -0.02      0.03     11.53      1.07
       mean_data_6[0]      6.85      0.01      6.85      6.84      6.86     16.33      1.21
       mean_data_6[1]     -0.65      0.01     -0.65     -0.66     -0.62      9.41      1.17
       mean_data_6[2]      0.30      0.01      0.30      0.28      0.32      8.84      1.43
       mean_data_6[3]     -0.04      0.01     -0.04     -0.05     -0.03      8.64      1.29
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00     39.21      0.99
       mean_data_6[5]      0.01      0.01      0.01     -0.00      0.01     22.93      1.01
       mean_data_6[6]     -0.01      0.01     -0.01     -0.01      0.00     12.15      1.10
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.01     48.05      1.03
                 mu_1      3.17      0.05      3.16      3.10      3.27      4.51      1.17
                 mu_2      2.23      0.07      2.22      2.13      2.33      3.85      1.60
                 mu_3      1.28      0.02      1.28      1.25      1.31     13.76      1.03
                 mu_4      0.29      0.08      0.30      0.17      0.39      5.69      1.35

Number of divergences: 0
