,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,76862750,1e-05
1,20.0,0.0,-13.64880001370431,76862750,1e-05
2,30.0,0.0,-1.0,76862750,1e-05
3,0.0,0.0,-39.0,64497461,1e-05
4,20.0,0.0,-17.58076372759571,64497461,1e-05
5,40.0,0.0,-15.999999999999993,64497461,1e-05
6,0.0,0.0,-61.0,1160921,1e-05
7,20.0,0.0,-40.54724717894314,1160921,1e-05
8,60.0,0.0,-27.0,1160921,1e-05
9,0.0,0.0,-72.0,64987171,1e-05
10,30.0,0.0,-55.5,64987171,1e-05
11,60.0,0.0,-39.0,64987171,1e-05
12,20.0,0.0,-73.43427531387195,78206148,1e-05
13,60.0,0.0,-52.0,78206148,1e-05
14,70.0,0.0,-77.0,92622005,1e-05
15,80.0,0.0,-71.0,92622005,1e-05
