,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,5955553,1e-05
1,20.0,0.0,-5.375113762137119,5955553,1e-05
2,30.0,0.0,-1.0,5955553,1e-05
3,0.0,0.0,-39.0,2992701,1e-05
4,20.0,0.0,-25.188899320283923,2992701,1e-05
5,40.0,0.0,-15.999999999999993,2992701,1e-05
6,0.0,0.0,-61.0,19334324,1e-05
7,20.0,0.0,-49.14835789236783,19334324,1e-05
8,60.0,0.0,-27.0,19334324,1e-05
9,0.0,0.0,-72.0,37339143,1e-05
10,30.0,0.0,-55.5,37339143,1e-05
11,60.0,0.0,-39.0,37339143,1e-05
12,20.0,0.0,-68.75104241919763,2857566,1e-05
13,60.0,0.0,-52.0,2857566,1e-05
14,70.0,0.0,-77.0,86222452,1e-05
15,80.0,0.0,-71.0,86222452,1e-05
