,X,Y,Z,id,nugget
0,0.0,0.0,-21.0,4164249,1e-05
1,20.0,0.0,-10.0,4164249,1e-05
2,30.0,0.0,-1.0,4164249,1e-05
3,0.0,0.0,-39.0,30391665,1e-05
4,20.0,0.0,-28.0,30391665,1e-05
5,40.0,0.0,-16.0,30391665,1e-05
6,0.0,0.0,-61.0,5816186,1e-05
7,20.0,0.0,-49.0,5816186,1e-05
8,60.0,0.0,-27.0,5816186,1e-05
9,0.0,0.0,-72.0,27230697,1e-05
10,30.0,0.0,-55.5,27230697,1e-05
11,60.0,0.0,-39.0,27230697,1e-05
12,20.0,0.0,-74.0,71768576,1e-05
13,60.0,0.0,-52.0,71768576,1e-05
14,70.0,0.0,-77.0,72576036,1e-05
15,80.0,0.0,-71.0,72576036,1e-05
