
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_1[0]      0.89      0.06      0.88      0.79      0.99    166.23      0.99
cov_eigen_values_1[1]      0.29      0.02      0.29      0.27      0.32    232.01      0.99
cov_eigen_values_1[2]      0.24      0.01      0.24      0.21      0.26    225.94      1.00
cov_eigen_values_1[3]      0.20      0.01      0.19      0.17      0.21    197.95      1.00
cov_eigen_values_1[4]      0.06      0.00      0.06      0.05      0.06    172.36      1.00
cov_eigen_values_1[5]      0.05      0.00      0.05      0.05      0.05    175.53      1.00
cov_eigen_values_1[6]      0.01      0.00      0.01      0.01      0.01    168.70      1.00
cov_eigen_values_1[7]      0.02      0.00      0.02      0.01      0.02    125.80      0.99
cov_eigen_values_2[0]      2.29      0.22      2.27      1.88      2.60    207.25      0.99
cov_eigen_values_2[1]      0.79      0.08      0.79      0.67      0.92    254.43      1.00
cov_eigen_values_2[2]      0.54      0.06      0.53      0.46      0.65    140.15      1.02
cov_eigen_values_2[3]      0.23      0.02      0.23      0.19      0.26    190.46      0.99
cov_eigen_values_2[4]      0.18      0.02      0.18      0.16      0.21    323.12      1.00
cov_eigen_values_2[5]      0.16      0.02      0.16      0.13      0.19    116.23      0.99
cov_eigen_values_2[6]      0.05      0.00      0.05      0.04      0.05    101.53      1.00
cov_eigen_values_2[7]      0.03      0.00      0.03      0.03      0.04    148.11      1.02
cov_eigen_values_3[0]      1.33      0.14      1.31      1.06      1.49    257.09      1.00
cov_eigen_values_3[1]      0.93      0.11      0.92      0.78      1.11    107.12      1.01
cov_eigen_values_3[2]      0.75      0.09      0.73      0.60      0.86    183.94      1.00
cov_eigen_values_3[3]      0.39      0.05      0.39      0.31      0.46    113.33      1.01
cov_eigen_values_3[4]      0.28      0.03      0.28      0.23      0.33    100.75      1.00
cov_eigen_values_3[5]      0.15      0.02      0.15      0.13      0.19    330.63      0.99
cov_eigen_values_3[6]      0.07      0.01      0.07      0.06      0.08    140.09      1.01
cov_eigen_values_3[7]      0.04      0.00      0.04      0.04      0.05    162.95      1.00
       mean_data_1[0]     -2.11      0.01     -2.11     -2.14     -2.09    149.16      1.02
       mean_data_1[1]     -0.52      0.02     -0.52     -0.55     -0.50    160.43      1.00
       mean_data_1[2]      0.04      0.01      0.03      0.02      0.06    112.17      1.01
       mean_data_1[3]     -0.01      0.07     -0.01     -0.12      0.10    104.64      1.01
       mean_data_1[4]      0.01      0.02      0.01     -0.03      0.05    105.96      1.00
       mean_data_1[5]      0.00      0.02      0.00     -0.03      0.04    184.54      1.01
       mean_data_1[6]     -0.01      0.02     -0.00     -0.04      0.02    216.06      1.00
       mean_data_1[7]     -0.01      0.01     -0.00     -0.02      0.02    229.13      1.00
       mean_data_2[0]      1.82      0.04      1.82      1.75      1.88     85.95      1.00
       mean_data_2[1]      3.60      0.05      3.60      3.51      3.66     85.71      1.00
       mean_data_2[2]     -0.08      0.18     -0.07     -0.31      0.23    122.20      0.99
       mean_data_2[3]     -0.01      0.04     -0.00     -0.08      0.05     74.84      0.99
       mean_data_2[4]      0.02      0.06      0.01     -0.08      0.12     94.40      1.01
       mean_data_2[5]      0.01      0.03      0.01     -0.04      0.06    106.97      1.00
       mean_data_2[6]      0.04      0.06      0.03     -0.06      0.14    106.79      1.00
       mean_data_2[7]      0.02      0.03      0.02     -0.03      0.07     80.12      0.99
       mean_data_3[0]      4.01      0.10      4.01      3.83      4.18    175.34      1.00
       mean_data_3[1]     -2.72      0.06     -2.73     -2.81     -2.62    132.94      1.00
       mean_data_3[2]     -0.05      0.01     -0.05     -0.07     -0.02    124.71      1.01
       mean_data_3[3]      0.07      0.12      0.07     -0.11      0.27     82.19      1.00
       mean_data_3[4]     -0.04      0.13     -0.04     -0.25      0.17     77.86      0.99
       mean_data_3[5]     -0.01      0.07     -0.02     -0.12      0.10     87.03      1.02
       mean_data_3[6]     -0.01      0.04     -0.01     -0.07      0.07    105.27      1.00
       mean_data_3[7]     -0.01      0.08     -0.01     -0.16      0.09    170.89      1.00
                 mu_1      0.02      0.00      0.02      0.01      0.02    149.51      1.00
                 mu_2      0.01      0.00      0.01      0.00      0.01    143.64      1.00

Number of divergences: 0
