
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_1[0]      0.41      0.06      0.41      0.29      0.49     42.70      0.99
cov_eigen_values_1[1]      0.08      0.01      0.08      0.06      0.10     39.88      1.05
cov_eigen_values_1[2]      0.05      0.01      0.05      0.04      0.07     43.70      1.00
cov_eigen_values_1[3]      0.04      0.01      0.03      0.03      0.05     36.55      1.01
cov_eigen_values_1[4]      0.02      0.00      0.02      0.02      0.03    176.89      0.99
cov_eigen_values_1[5]      0.00      0.00      0.00      0.00      0.00     80.41      1.00
cov_eigen_values_1[6]      0.02      0.00      0.02      0.01      0.02     90.43      1.02
cov_eigen_values_1[7]      0.01      0.00      0.01      0.01      0.01     92.77      1.00
cov_eigen_values_2[0]      0.61      0.06      0.60      0.51      0.71      5.16      1.20
cov_eigen_values_2[1]      0.07      0.01      0.07      0.06      0.08    152.05      0.99
cov_eigen_values_2[2]      0.07      0.01      0.07      0.06      0.08     88.35      1.00
cov_eigen_values_2[3]      0.05      0.01      0.05      0.04      0.06    125.41      0.99
cov_eigen_values_2[4]      0.05      0.01      0.05      0.04      0.06    521.90      0.99
cov_eigen_values_2[5]      0.01      0.00      0.01      0.01      0.01    108.77      1.02
cov_eigen_values_2[6]      0.02      0.00      0.02      0.02      0.02    163.79      1.00
cov_eigen_values_2[7]      0.03      0.00      0.03      0.03      0.04    195.42      0.99
cov_eigen_values_3[0]      0.32      0.03      0.32      0.27      0.37     38.60      1.00
cov_eigen_values_3[1]      0.14      0.01      0.14      0.12      0.16     71.64      0.99
cov_eigen_values_3[2]      0.00      0.00      0.00      0.00      0.00    116.21      0.99
cov_eigen_values_3[3]      0.02      0.00      0.02      0.02      0.02     78.76      1.02
cov_eigen_values_3[4]      0.07      0.01      0.07      0.06      0.08    148.99      0.99
cov_eigen_values_3[5]      0.05      0.00      0.05      0.04      0.06    482.02      1.00
cov_eigen_values_3[6]      0.07      0.01      0.07      0.06      0.08     91.19      1.01
cov_eigen_values_3[7]      0.06      0.01      0.06      0.05      0.07    548.63      0.99
cov_eigen_values_4[0]      0.20      0.02      0.20      0.17      0.24     36.07      1.01
cov_eigen_values_4[1]      0.09      0.01      0.08      0.06      0.11     41.41      1.01
cov_eigen_values_4[2]      0.05      0.01      0.05      0.04      0.07     99.85      1.02
cov_eigen_values_4[3]      0.04      0.01      0.04      0.03      0.05    302.96      0.99
cov_eigen_values_4[4]      0.02      0.00      0.02      0.02      0.03    234.84      1.02
cov_eigen_values_4[5]      0.00      0.00      0.00      0.00      0.00    150.15      1.00
cov_eigen_values_4[6]      0.02      0.00      0.02      0.01      0.02     84.65      0.99
cov_eigen_values_4[7]      0.01      0.00      0.01      0.01      0.01    129.27      0.99
cov_eigen_values_5[0]      0.65      0.16      0.62      0.42      0.89      3.16      1.92
cov_eigen_values_5[1]      0.08      0.02      0.08      0.06      0.11     31.34      1.00
cov_eigen_values_5[2]      0.07      0.02      0.07      0.04      0.11     11.48      1.10
cov_eigen_values_5[3]      0.04      0.01      0.04      0.03      0.05     48.81      1.01
cov_eigen_values_5[4]      0.03      0.00      0.03      0.02      0.03    215.73      0.99
cov_eigen_values_5[5]      0.01      0.00      0.01      0.01      0.02    133.10      0.99
cov_eigen_values_5[6]      0.00      0.00      0.00      0.00      0.00    173.40      0.99
cov_eigen_values_5[7]     -0.00      0.00     -0.00     -0.00      0.00    156.81      1.01
cov_eigen_values_6[0]      0.14      0.02      0.14      0.11      0.16     56.42      0.99
cov_eigen_values_6[1]      0.04      0.01      0.04      0.03      0.05     96.03      1.01
cov_eigen_values_6[2]      0.02      0.00      0.02      0.02      0.03    148.10      0.99
cov_eigen_values_6[3]      0.02      0.00      0.02      0.01      0.02    194.80      1.02
