,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,65552960,1e-05
1,20.0,0.0,-7.0876610576817285,65552960,1e-05
2,30.0,0.0,-1.0,65552960,1e-05
3,0.0,0.0,-39.0,1837250,1e-05
4,20.0,0.0,-28.684559962257573,1837250,1e-05
5,40.0,0.0,-15.999999999999993,1837250,1e-05
6,0.0,0.0,-61.0,97630151,1e-05
7,20.0,0.0,-52.33174769132748,97630151,1e-05
8,60.0,0.0,-27.0,97630151,1e-05
9,0.0,0.0,-72.0,71717320,1e-05
10,30.0,0.0,-55.5,71717320,1e-05
11,60.0,0.0,-39.0,71717320,1e-05
12,20.0,0.0,-68.4047321540914,55263779,1e-05
13,60.0,0.0,-52.0,55263779,1e-05
14,70.0,0.0,-77.0,93104594,1e-05
15,80.0,0.0,-71.0,93104594,1e-05
