,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,35679829,1e-05
1,20.0,0.0,-11.447409696260664,35679829,1e-05
2,30.0,0.0,-1.0,35679829,1e-05
3,0.0,0.0,-39.0,22475546,1e-05
4,20.0,0.0,-27.988609952739573,22475546,1e-05
5,40.0,0.0,-15.999999999999993,22475546,1e-05
6,0.0,0.0,-61.0,39900709,1e-05
7,20.0,0.0,-52.07226351689659,39900709,1e-05
8,60.0,0.0,-27.0,39900709,1e-05
9,0.0,0.0,-72.0,53917744,1e-05
10,30.0,0.0,-55.5,53917744,1e-05
11,60.0,0.0,-39.0,53917744,1e-05
12,20.0,0.0,-76.1078474732555,19065717,1e-05
13,60.0,0.0,-52.0,19065717,1e-05
14,70.0,0.0,-77.0,29884151,1e-05
15,80.0,0.0,-71.0,29884151,1e-05
