,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,22726369,1e-05
1,20.0,0.0,-10.473218290770077,22726369,1e-05
2,30.0,0.0,-1.0,22726369,1e-05
3,0.0,0.0,-39.0,19556268,1e-05
4,20.0,0.0,-15.348108526702518,19556268,1e-05
5,40.0,0.0,-15.999999999999993,19556268,1e-05
6,0.0,0.0,-61.0,28603501,1e-05
7,20.0,0.0,-40.76391282401551,28603501,1e-05
8,60.0,0.0,-27.0,28603501,1e-05
9,0.0,0.0,-72.0,2168060,1e-05
10,30.0,0.0,-55.5,2168060,1e-05
11,60.0,0.0,-39.0,2168060,1e-05
12,20.0,0.0,-71.20071239491998,41655025,1e-05
13,60.0,0.0,-52.0,41655025,1e-05
14,70.0,0.0,-77.0,42082459,1e-05
15,80.0,0.0,-71.0,42082459,1e-05
