
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_1[0]      0.46      0.08      0.45      0.34      0.59     36.70      1.03
cov_eigen_values_1[1]      0.09      0.02      0.09      0.07      0.12     33.45      1.03
cov_eigen_values_1[2]      0.05      0.01      0.05      0.04      0.06     92.88      1.01
cov_eigen_values_1[3]      0.04      0.01      0.04      0.03      0.05    147.73      1.02
cov_eigen_values_1[4]      0.03      0.00      0.03      0.02      0.04    159.72      1.01
cov_eigen_values_1[5]      0.00      0.00      0.00      0.00      0.00    120.08      1.00
cov_eigen_values_1[6]      0.02      0.00      0.02      0.02      0.03    122.43      1.00
cov_eigen_values_1[7]      0.01      0.00      0.01      0.01      0.01    137.00      1.00
cov_eigen_values_2[0]      0.58      0.09      0.58      0.42      0.71     14.42      0.99
cov_eigen_values_2[1]      0.07      0.01      0.07      0.06      0.09    145.41      0.99
cov_eigen_values_2[2]      0.07      0.01      0.06      0.05      0.08     98.11      1.01
cov_eigen_values_2[3]      0.04      0.01      0.04      0.03      0.05    115.71      1.00
cov_eigen_values_2[4]      0.04      0.00      0.04      0.03      0.05    151.40      1.00
cov_eigen_values_2[5]      0.00      0.00      0.00      0.00      0.00    118.35      1.00
cov_eigen_values_2[6]      0.01      0.00      0.01      0.01      0.02     43.27      1.00
cov_eigen_values_2[7]      0.01      0.00      0.01      0.01      0.01     37.26      1.01
cov_eigen_values_3[0]      0.34      0.03      0.34      0.30      0.39    123.85      0.99
cov_eigen_values_3[1]      0.16      0.01      0.16      0.14      0.18     95.73      1.01
cov_eigen_values_3[2]      0.00      0.00      0.00      0.00      0.01     99.91      0.99
cov_eigen_values_3[3]      0.02      0.00      0.02      0.02      0.02    104.91      1.00
cov_eigen_values_3[4]      0.08      0.01      0.08      0.06      0.09    297.05      1.00
cov_eigen_values_3[5]      0.05      0.00      0.05      0.05      0.06    144.49      1.00
cov_eigen_values_3[6]      0.07      0.01      0.07      0.06      0.08    198.48      0.99
cov_eigen_values_3[7]      0.07      0.01      0.07      0.06      0.07    267.68      0.99
cov_eigen_values_4[0]      0.67      0.06      0.67      0.57      0.75     18.39      0.99
cov_eigen_values_4[1]      0.08      0.01      0.08      0.07      0.09    217.27      1.00
cov_eigen_values_4[2]      0.06      0.01      0.06      0.05      0.08    230.34      1.00
cov_eigen_values_4[3]      0.06      0.00      0.06      0.05      0.06    174.03      0.99
cov_eigen_values_4[4]      0.04      0.00      0.04      0.04      0.05    298.17      0.99
cov_eigen_values_4[5]      0.03      0.00      0.03      0.03      0.04    163.03      0.99
cov_eigen_values_4[6]      0.01      0.00      0.01      0.01      0.01    148.23      1.00
cov_eigen_values_4[7]      0.02      0.00      0.02      0.02      0.02     89.68      1.00
cov_eigen_values_5[0]      0.19      0.03      0.18      0.15      0.22     66.65      0.99
cov_eigen_values_5[1]      0.06      0.01      0.06      0.05      0.08    166.71      1.01
cov_eigen_values_5[2]      0.05      0.01      0.05      0.05      0.06    124.21      1.00
cov_eigen_values_5[3]      0.00      0.00      0.00      0.00      0.00     69.56      1.00
cov_eigen_values_5[4]      0.01      0.00      0.01      0.01      0.01    103.97      1.00
cov_eigen_values_5[5]      0.03      0.00      0.03      0.02      0.03     52.59      0.99
cov_eigen_values_5[6]      0.05      0.01      0.04      0.04      0.05    145.56      1.00
cov_eigen_values_5[7]      0.04      0.00      0.04      0.03      0.05    128.07      1.00
cov_eigen_values_6[0]      0.13      0.01      0.13      0.11      0.16    124.13      1.00
cov_eigen_values_6[1]      0.04      0.01      0.04      0.03      0.05     91.40      0.99
cov_eigen_values_6[2]      0.03      0.00      0.03      0.03      0.03    151.56      1.00
cov_eigen_values_6[3]      0.02      0.00      0.02      0.02      0.03    105.51      1.02
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.01    120.54      1.00
cov_eigen_values_6[5]      0.01      0.00      0.01      0.00      0.01    111.15      1.00
cov_eigen_values_6[6]     -0.00      0.00     -0.00     -0.00     -0.00     99.84      1.00
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00    153.17      1.05
       mean_data_1[0]      3.81      0.09      3.81      3.65      3.93     37.19      1.00
       mean_data_1[1]      0.43      0.01      0.43      0.41      0.46     38.16      1.00
       mean_data_1[2]     -0.40      0.02     -0.40     -0.43     -0.37     43.45      1.00
       mean_data_1[3]      0.15      0.01      0.15      0.13      0.17     45.47      0.99
       mean_data_1[4]     -0.04      0.01     -0.04     -0.05     -0.02     72.24      1.00
       mean_data_1[5]      0.02      0.01      0.02      0.01      0.03    160.70      0.99
       mean_data_1[6]      0.10      0.01      0.11      0.10      0.12     51.78      0.99
       mean_data_1[7]      0.00      0.01      0.01     -0.01      0.01    120.79      0.99
       mean_data_2[0]     -0.70      0.09     -0.71     -0.83     -0.54     36.21      1.02
       mean_data_2[1]      1.48      0.01      1.48      1.46      1.49     82.89      1.00
       mean_data_2[2]      1.02      0.02      1.02      0.98      1.05     36.10      1.02
