,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,28453943,1e-05
1,20.0,0.0,-13.447210557593579,28453943,1e-05
2,30.0,0.0,-1.0,28453943,1e-05
3,0.0,0.0,-39.0,36051666,1e-05
4,20.0,0.0,-40.404344259681196,36051666,1e-05
5,40.0,0.0,-15.999999999999993,36051666,1e-05
6,0.0,0.0,-61.0,4963822,1e-05
7,20.0,0.0,-52.782444569205296,4963822,1e-05
8,60.0,0.0,-27.0,4963822,1e-05
9,0.0,0.0,-72.0,11984834,1e-05
10,30.0,0.0,-55.5,11984834,1e-05
11,60.0,0.0,-39.0,11984834,1e-05
12,20.0,0.0,-76.60683262383446,59872371,1e-05
13,60.0,0.0,-52.0,59872371,1e-05
14,70.0,0.0,-77.0,68241667,1e-05
15,80.0,0.0,-71.0,68241667,1e-05
