,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,48055135,1e-05
1,20.0,0.0,-13.056913187485776,48055135,1e-05
2,30.0,0.0,-1.0,48055135,1e-05
3,0.0,0.0,-39.0,91407435,1e-05
4,20.0,0.0,-27.960967096681678,91407435,1e-05
5,40.0,0.0,-15.999999999999993,91407435,1e-05
6,0.0,0.0,-61.0,26318863,1e-05
7,20.0,0.0,-49.988885400616034,26318863,1e-05
8,60.0,0.0,-27.0,26318863,1e-05
9,0.0,0.0,-72.0,85414040,1e-05
10,30.0,0.0,-55.5,85414040,1e-05
11,60.0,0.0,-39.0,85414040,1e-05
12,20.0,0.0,-69.88256417612678,9488630,1e-05
13,60.0,0.0,-52.0,9488630,1e-05
14,70.0,0.0,-77.0,31639147,1e-05
15,80.0,0.0,-71.0,31639147,1e-05
