,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,93433803,1e-05
1,20.0,0.0,-12.616766864887666,93433803,1e-05
2,30.0,0.0,-1.0,93433803,1e-05
3,0.0,0.0,-39.0,95109718,1e-05
4,20.0,0.0,-48.79155532223726,95109718,1e-05
5,40.0,0.0,-15.999999999999993,95109718,1e-05
6,0.0,0.0,-61.0,13589759,1e-05
7,20.0,0.0,-65.47062004794412,13589759,1e-05
8,60.0,0.0,-27.0,13589759,1e-05
9,0.0,0.0,-72.0,14230442,1e-05
10,30.0,0.0,-55.5,14230442,1e-05
11,60.0,0.0,-39.0,14230442,1e-05
12,20.0,0.0,-81.8962513067299,54218900,1e-05
13,60.0,0.0,-52.0,54218900,1e-05
14,70.0,0.0,-77.0,99646096,1e-05
15,80.0,0.0,-71.0,99646096,1e-05
