,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,30669832,1e-05
1,20.0,0.0,-7.55960567739865,30669832,1e-05
2,30.0,0.0,-1.0,30669832,1e-05
3,0.0,0.0,-39.0,27607134,1e-05
4,20.0,0.0,-27.619146373757673,27607134,1e-05
5,40.0,0.0,-15.999999999999993,27607134,1e-05
6,0.0,0.0,-61.0,10038048,1e-05
7,20.0,0.0,-48.00878160415125,10038048,1e-05
8,60.0,0.0,-27.0,10038048,1e-05
9,0.0,0.0,-72.0,29922750,1e-05
10,30.0,0.0,-55.5,29922750,1e-05
11,60.0,0.0,-39.0,29922750,1e-05
12,20.0,0.0,-70.3773523277714,88674518,1e-05
13,60.0,0.0,-52.0,88674518,1e-05
14,70.0,0.0,-77.0,15899370,1e-05
15,80.0,0.0,-71.0,15899370,1e-05
