
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_1[0]      0.47      0.07      0.48      0.35      0.58     23.42      1.02
cov_eigen_values_1[1]      0.09      0.01      0.09      0.07      0.11     48.27      1.00
cov_eigen_values_1[2]      0.05      0.01      0.05      0.04      0.06    117.67      1.00
cov_eigen_values_1[3]      0.04      0.01      0.04      0.03      0.05     86.05      1.00
cov_eigen_values_1[4]      0.03      0.00      0.03      0.02      0.03    177.75      0.99
cov_eigen_values_1[5]      0.00      0.00      0.00      0.00      0.00     83.71      1.00
cov_eigen_values_1[6]      0.02      0.00      0.02      0.02      0.03    102.83      1.00
cov_eigen_values_1[7]      0.01      0.00      0.01      0.01      0.01    112.64      1.05
cov_eigen_values_2[0]      0.55      0.08      0.53      0.43      0.68     84.11      1.00
cov_eigen_values_2[1]      0.07      0.01      0.07      0.06      0.09    134.95      0.99
cov_eigen_values_2[2]      0.07      0.01      0.07      0.05      0.08    204.16      0.99
cov_eigen_values_2[3]      0.04      0.01      0.04      0.03      0.05    149.79      0.99
cov_eigen_values_2[4]      0.04      0.01      0.04      0.03      0.05    112.30      1.00
cov_eigen_values_2[5]      0.00      0.00      0.00      0.00      0.00     27.99      1.00
cov_eigen_values_2[6]      0.01      0.00      0.01      0.01      0.01    125.40      1.01
cov_eigen_values_2[7]      0.01      0.00      0.01      0.01      0.01     74.52      1.00
cov_eigen_values_3[0]      0.34      0.02      0.34      0.31      0.37    116.53      1.00
cov_eigen_values_3[1]      0.16      0.01      0.16      0.14      0.17    145.63      0.99
cov_eigen_values_3[2]      0.00      0.00      0.00      0.00      0.01    118.03      1.00
cov_eigen_values_3[3]      0.02      0.00      0.02      0.02      0.02     93.87      1.05
cov_eigen_values_3[4]      0.08      0.00      0.08      0.07      0.09    572.57      0.99
cov_eigen_values_3[5]      0.05      0.00      0.05      0.05      0.06    202.49      0.99
cov_eigen_values_3[6]      0.07      0.00      0.07      0.06      0.08    449.96      0.99
cov_eigen_values_3[7]      0.06      0.00      0.06      0.06      0.07    377.78      0.99
cov_eigen_values_4[0]      0.67      0.07      0.67      0.57      0.80     25.88      1.03
cov_eigen_values_4[1]      0.08      0.01      0.08      0.07      0.09    159.34      1.02
cov_eigen_values_4[2]      0.06      0.01      0.06      0.05      0.07    239.39      0.99
cov_eigen_values_4[3]      0.06      0.00      0.05      0.05      0.06    308.45      1.00
cov_eigen_values_4[4]      0.05      0.00      0.04      0.04      0.05    201.18      0.99
cov_eigen_values_4[5]      0.03      0.00      0.03      0.03      0.04    145.27      1.00
cov_eigen_values_4[6]      0.01      0.00      0.01      0.01      0.01    138.46      0.99
cov_eigen_values_4[7]      0.02      0.00      0.02      0.02      0.02     95.85      1.02
