,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,62758965,1e-05
1,20.0,0.0,-2.050855411827925,62758965,1e-05
2,30.0,0.0,-1.0,62758965,1e-05
3,0.0,0.0,-39.0,16707922,1e-05
4,20.0,0.0,-17.177756081437167,16707922,1e-05
5,40.0,0.0,-15.999999999999993,16707922,1e-05
6,0.0,0.0,-61.0,70443053,1e-05
7,20.0,0.0,-39.292903396583085,70443053,1e-05
8,60.0,0.0,-27.0,70443053,1e-05
9,0.0,0.0,-72.0,18263576,1e-05
10,30.0,0.0,-55.5,18263576,1e-05
11,60.0,0.0,-39.0,18263576,1e-05
12,20.0,0.0,-74.07703311685495,3460938,1e-05
13,60.0,0.0,-52.0,3460938,1e-05
14,70.0,0.0,-77.0,36444986,1e-05
15,80.0,0.0,-71.0,36444986,1e-05
