,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,36082400,1e-05
1,20.0,0.0,-7.010396916494869,36082400,1e-05
2,30.0,0.0,-1.0,36082400,1e-05
3,0.0,0.0,-39.0,51252423,1e-05
4,20.0,0.0,-25.701097382198753,51252423,1e-05
5,40.0,0.0,-15.999999999999993,51252423,1e-05
6,0.0,0.0,-61.0,27303620,1e-05
7,20.0,0.0,-47.77030623291319,27303620,1e-05
8,60.0,0.0,-27.0,27303620,1e-05
9,0.0,0.0,-72.0,84124412,1e-05
10,30.0,0.0,-55.5,84124412,1e-05
11,60.0,0.0,-39.0,84124412,1e-05
12,20.0,0.0,-68.96533710144989,23344168,1e-05
13,60.0,0.0,-52.0,23344168,1e-05
14,70.0,0.0,-77.0,40943431,1e-05
15,80.0,0.0,-71.0,40943431,1e-05
