,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,86934113,1e-05
1,20.0,0.0,-7.932677579619636,86934113,1e-05
2,30.0,0.0,-1.0,86934113,1e-05
3,0.0,0.0,-39.0,73718648,1e-05
4,20.0,0.0,-17.648885107378476,73718648,1e-05
5,40.0,0.0,-15.999999999999993,73718648,1e-05
6,0.0,0.0,-61.0,44801755,1e-05
7,20.0,0.0,-18.52160309195544,44801755,1e-05
8,60.0,0.0,-27.0,44801755,1e-05
9,0.0,0.0,-72.0,60306268,1e-05
10,30.0,0.0,-55.5,60306268,1e-05
11,60.0,0.0,-39.0,60306268,1e-05
12,20.0,0.0,-81.99589702091882,76711422,1e-05
13,60.0,0.0,-52.0,76711422,1e-05
14,70.0,0.0,-77.0,9031454,1e-05
15,80.0,0.0,-71.0,9031454,1e-05
