,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,92375035,1e-05
1,20.0,0.0,-10.000000233518968,92375035,1e-05
2,30.0,0.0,-1.0,92375035,1e-05
3,0.0,0.0,-39.0,54487358,1e-05
4,20.0,0.0,-28.00000001536761,54487358,1e-05
5,40.0,0.0,-15.999999999999993,54487358,1e-05
6,0.0,0.0,-61.0,47098010,1e-05
7,20.0,0.0,-49.00000033690344,47098010,1e-05
8,60.0,0.0,-27.0,47098010,1e-05
9,0.0,0.0,-72.0,70860133,1e-05
10,30.0,0.0,-55.5,70860133,1e-05
11,60.0,0.0,-39.0,70860133,1e-05
12,20.0,0.0,-73.99999989735751,38650566,1e-05
13,60.0,0.0,-52.0,38650566,1e-05
14,70.0,0.0,-77.0,43435175,1e-05
15,80.0,0.0,-71.0,43435175,1e-05
