
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_1[0]      0.45      0.01      0.45      0.45      0.46      5.34      1.16
cov_eigen_values_1[1]      0.08      0.00      0.08      0.07      0.08     12.89      0.99
cov_eigen_values_1[2]      0.09      0.01      0.09      0.08      0.09     24.50      0.99
cov_eigen_values_1[3]      0.05      0.00      0.06      0.05      0.06      6.20      1.34
cov_eigen_values_1[4]      0.03      0.00      0.03      0.02      0.03     10.51      1.04
cov_eigen_values_1[5]      0.00      0.00      0.00      0.00      0.00     10.45      1.24
cov_eigen_values_1[6]      0.02      0.00      0.01      0.01      0.02      7.34      1.15
cov_eigen_values_1[7]      0.01      0.00      0.01      0.01      0.01      3.88      1.49
cov_eigen_values_2[0]      0.72      0.01      0.72      0.72      0.75     17.71      1.07
cov_eigen_values_2[1]      0.07      0.00      0.07      0.06      0.07     13.57      1.04
cov_eigen_values_2[2]      0.06      0.00      0.06      0.06      0.07      8.21      1.10
cov_eigen_values_2[3]      0.05      0.00      0.06      0.05      0.06      4.05      1.40
cov_eigen_values_2[4]      0.05      0.00      0.04      0.04      0.06      5.96      1.04
cov_eigen_values_2[5]      0.01      0.00      0.01      0.01      0.01     45.03      1.07
cov_eigen_values_2[6]      0.02      0.00      0.02      0.02      0.02      5.84      1.27
cov_eigen_values_2[7]      0.03      0.00      0.03      0.03      0.04      4.71      1.51
cov_eigen_values_3[0]      0.31      0.00      0.31      0.30      0.31     16.27      1.00
cov_eigen_values_3[1]      0.13      0.00      0.13      0.12      0.13      9.24      1.00
cov_eigen_values_3[2]      0.00      0.00      0.00      0.00      0.00     24.37      1.04
cov_eigen_values_3[3]      0.02      0.00      0.02      0.01      0.02     14.42      1.01
cov_eigen_values_3[4]      0.07      0.00      0.07      0.07      0.07     28.84      1.00
cov_eigen_values_3[5]      0.05      0.00      0.05      0.04      0.05      6.93      1.00
cov_eigen_values_3[6]      0.07      0.00      0.07      0.07      0.07     19.12      1.00
cov_eigen_values_3[7]      0.07      0.01      0.07      0.06      0.07      5.32      1.14
cov_eigen_values_4[0]      0.16      0.01      0.16      0.15      0.18      6.86      1.00
cov_eigen_values_4[1]      0.10      0.00      0.10      0.09      0.10     14.13      1.07
cov_eigen_values_4[2]      0.06      0.00      0.06      0.05      0.06      6.50      1.00
cov_eigen_values_4[3]      0.05      0.00      0.05      0.04      0.05     15.72      1.02
cov_eigen_values_4[4]      0.03      0.00      0.03      0.02      0.03     14.53      1.03
cov_eigen_values_4[5]      0.00      0.00      0.00      0.00      0.00     14.90      1.02
cov_eigen_values_4[6]      0.02      0.00      0.02      0.01      0.02      7.54      1.06
cov_eigen_values_4[7]      0.01      0.00      0.01      0.01      0.01     15.64      1.01
cov_eigen_values_5[0]      0.53      0.00      0.53      0.53      0.54      9.48      1.13
cov_eigen_values_5[1]      0.12      0.01      0.12      0.12      0.13      8.81      1.23
cov_eigen_values_5[2]      0.06      0.01      0.06      0.04      0.06     12.55      1.19
cov_eigen_values_5[3]      0.04      0.00      0.04      0.04      0.05      9.40      1.09
cov_eigen_values_5[4]      0.02      0.00      0.02      0.02      0.02      8.92      1.14
cov_eigen_values_5[5]      0.02      0.00      0.02      0.01      0.02      3.19      1.76
cov_eigen_values_5[6]      0.00      0.00      0.00      0.00      0.00     26.02      1.00
cov_eigen_values_5[7]     -0.00      0.00     -0.00     -0.00      0.00     40.79      1.00
cov_eigen_values_6[0]      0.15      0.01      0.15      0.13      0.17      4.67      1.51
cov_eigen_values_6[1]      0.04      0.00      0.04      0.03      0.04      7.72      1.02
cov_eigen_values_6[2]      0.03      0.00      0.03      0.02      0.03      7.72      1.27
cov_eigen_values_6[3]      0.02      0.00      0.02      0.01      0.02     16.54      1.00
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.01     32.09      1.00
cov_eigen_values_6[5]      0.00      0.00      0.00      0.00      0.00     39.59      1.00
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00     20.74      1.09
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00     29.18      1.05
       mean_data_1[0]      3.81      0.00      3.81      3.80      3.81      5.11      1.35
       mean_data_1[1]      0.46      0.00      0.46      0.46      0.47      8.76      1.18
       mean_data_1[2]     -0.36      0.00     -0.36     -0.36     -0.35      4.83      1.30
       mean_data_1[3]      0.13      0.00      0.13      0.12      0.13      4.82      1.25
       mean_data_1[4]     -0.03      0.00     -0.03     -0.04     -0.03     16.72      1.09
       mean_data_1[5]     -0.07      0.00     -0.06     -0.07     -0.06      6.39      1.36
