,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,89795577,1e-05
1,20.0,0.0,-6.821549712420094,89795577,1e-05
2,30.0,0.0,-1.0,89795577,1e-05
3,0.0,0.0,-39.0,74816593,1e-05
4,20.0,0.0,-27.00029256862566,74816593,1e-05
5,40.0,0.0,-15.999999999999993,74816593,1e-05
6,0.0,0.0,-61.0,43761743,1e-05
7,20.0,0.0,-51.34013577741147,43761743,1e-05
8,60.0,0.0,-27.0,43761743,1e-05
9,0.0,0.0,-72.0,77595071,1e-05
10,30.0,0.0,-55.5,77595071,1e-05
11,60.0,0.0,-39.0,77595071,1e-05
12,20.0,0.0,-70.49680091880886,69819159,1e-05
13,60.0,0.0,-52.0,69819159,1e-05
14,70.0,0.0,-77.0,6365130,1e-05
15,80.0,0.0,-71.0,6365130,1e-05
