,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,85000213,1e-05
1,20.0,0.0,-10.000000233518968,85000213,1e-05
2,30.0,0.0,-1.0,85000213,1e-05
3,0.0,0.0,-39.0,66771630,1e-05
4,20.0,0.0,-28.00000001536761,66771630,1e-05
5,40.0,0.0,-15.999999999999993,66771630,1e-05
6,0.0,0.0,-61.0,86654347,1e-05
7,20.0,0.0,-49.00000033690344,86654347,1e-05
8,60.0,0.0,-27.0,86654347,1e-05
9,0.0,0.0,-72.0,34633008,1e-05
10,30.0,0.0,-55.5,34633008,1e-05
11,60.0,0.0,-39.0,34633008,1e-05
12,20.0,0.0,-73.99999989735751,10777519,1e-05
13,60.0,0.0,-52.0,10777519,1e-05
14,70.0,0.0,-77.0,30463536,1e-05
15,80.0,0.0,-71.0,30463536,1e-05
