,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,89780324,1e-05
1,20.0,0.0,-9.026759365358771,89780324,1e-05
2,30.0,0.0,-1.0,89780324,1e-05
3,0.0,0.0,-39.0,56459345,1e-05
4,20.0,0.0,-26.900260364022188,56459345,1e-05
5,40.0,0.0,-15.999999999999993,56459345,1e-05
6,0.0,0.0,-61.0,26247480,1e-05
7,20.0,0.0,-47.91926352778883,26247480,1e-05
8,60.0,0.0,-27.0,26247480,1e-05
9,0.0,0.0,-72.0,97646010,1e-05
10,30.0,0.0,-55.5,97646010,1e-05
11,60.0,0.0,-39.0,97646010,1e-05
12,20.0,0.0,-74.62514859786832,34426912,1e-05
13,60.0,0.0,-52.0,34426912,1e-05
14,70.0,0.0,-77.0,43809856,1e-05
15,80.0,0.0,-71.0,43809856,1e-05
