,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,42824961,1e-05
1,20.0,0.0,-7.929207193060591,42824961,1e-05
2,30.0,0.0,-1.0,42824961,1e-05
3,0.0,0.0,-39.0,3346730,1e-05
4,20.0,0.0,-15.222759224943665,3346730,1e-05
5,40.0,0.0,-15.999999999999993,3346730,1e-05
6,0.0,0.0,-61.0,55744683,1e-05
7,20.0,0.0,-40.549521019032106,55744683,1e-05
8,60.0,0.0,-27.0,55744683,1e-05
9,0.0,0.0,-72.0,67354675,1e-05
10,30.0,0.0,-55.5,67354675,1e-05
11,60.0,0.0,-39.0,67354675,1e-05
12,20.0,0.0,-73.73931290036056,9598510,1e-05
13,60.0,0.0,-52.0,9598510,1e-05
14,70.0,0.0,-77.0,11808344,1e-05
15,80.0,0.0,-71.0,11808344,1e-05
