,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,92465789,1e-05
1,20.0,0.0,-8.875246326480337,92465789,1e-05
2,30.0,0.0,-1.0,92465789,1e-05
3,0.0,0.0,-39.0,15249943,1e-05
4,20.0,0.0,-31.12827777959295,15249943,1e-05
5,40.0,0.0,-15.999999999999993,15249943,1e-05
6,0.0,0.0,-61.0,47181345,1e-05
7,20.0,0.0,-48.20824913679894,47181345,1e-05
8,60.0,0.0,-27.0,47181345,1e-05
9,0.0,0.0,-72.0,46031010,1e-05
10,30.0,0.0,-55.5,46031010,1e-05
11,60.0,0.0,-39.0,46031010,1e-05
12,20.0,0.0,-69.67190675543732,27527122,1e-05
13,60.0,0.0,-52.0,27527122,1e-05
14,70.0,0.0,-77.0,81841874,1e-05
15,80.0,0.0,-71.0,81841874,1e-05
