,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,94855743,1e-05
1,20.0,0.0,-11.088089907353393,94855743,1e-05
2,30.0,0.0,-1.0,94855743,1e-05
3,0.0,0.0,-39.0,4477024,1e-05
4,20.0,0.0,-16.010151603116114,4477024,1e-05
5,40.0,0.0,-15.999999999999993,4477024,1e-05
6,0.0,0.0,-61.0,56674252,1e-05
7,20.0,0.0,-50.05943275023055,56674252,1e-05
8,60.0,0.0,-27.0,56674252,1e-05
9,0.0,0.0,-72.0,90914913,1e-05
10,30.0,0.0,-55.5,90914913,1e-05
11,60.0,0.0,-39.0,90914913,1e-05
12,20.0,0.0,-75.69038348454907,89581495,1e-05
13,60.0,0.0,-52.0,89581495,1e-05
14,70.0,0.0,-77.0,75066487,1e-05
15,80.0,0.0,-71.0,75066487,1e-05
