,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,67968726,1e-05
1,20.0,0.0,-5.6370676507811055,67968726,1e-05
2,30.0,0.0,-1.0,67968726,1e-05
3,0.0,0.0,-39.0,48952687,1e-05
4,20.0,0.0,-29.225072584699113,48952687,1e-05
5,40.0,0.0,-15.999999999999993,48952687,1e-05
6,0.0,0.0,-61.0,27561689,1e-05
7,20.0,0.0,-50.016176596372965,27561689,1e-05
8,60.0,0.0,-27.0,27561689,1e-05
9,0.0,0.0,-72.0,14167261,1e-05
10,30.0,0.0,-55.5,14167261,1e-05
11,60.0,0.0,-39.0,14167261,1e-05
12,20.0,0.0,-69.23031136330157,46141308,1e-05
13,60.0,0.0,-52.0,46141308,1e-05
14,70.0,0.0,-77.0,85315730,1e-05
15,80.0,0.0,-71.0,85315730,1e-05
