
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_1[0]      0.40      0.04      0.40      0.34      0.46      7.89      0.99
cov_eigen_values_1[1]      0.09      0.01      0.09      0.07      0.11     14.62      1.00
cov_eigen_values_1[2]      0.05      0.01      0.05      0.04      0.06     29.85      1.00
cov_eigen_values_1[3]      0.04      0.01      0.04      0.03      0.06     20.09      1.03
cov_eigen_values_1[4]      0.02      0.00      0.02      0.02      0.03     86.79      1.00
cov_eigen_values_1[5]      0.00      0.00      0.00      0.00      0.00    163.54      0.99
cov_eigen_values_1[6]      0.02      0.00      0.02      0.01      0.02    118.87      0.99
cov_eigen_values_1[7]      0.01      0.00      0.01      0.01      0.01    236.58      0.99
cov_eigen_values_2[0]      0.59      0.08      0.59      0.48      0.70      2.50      2.73
cov_eigen_values_2[1]      0.07      0.01      0.07      0.06      0.08     49.03      0.99
cov_eigen_values_2[2]      0.07      0.01      0.07      0.06      0.08     52.01      1.00
cov_eigen_values_2[3]      0.05      0.01      0.05      0.04      0.06     61.55      0.99
cov_eigen_values_2[4]      0.05      0.01      0.05      0.04      0.06     57.14      1.00
cov_eigen_values_2[5]      0.01      0.00      0.01      0.01      0.01    171.31      1.00
cov_eigen_values_2[6]      0.02      0.00      0.02      0.02      0.02    215.56      0.99
cov_eigen_values_2[7]      0.03      0.00      0.03      0.02      0.04    127.02      0.99
cov_eigen_values_3[0]      0.32      0.03      0.33      0.26      0.36      5.95      1.27
cov_eigen_values_3[1]      0.14      0.02      0.14      0.12      0.17     11.53      1.09
cov_eigen_values_3[2]      0.00      0.00      0.00      0.00      0.00     88.99      1.04
cov_eigen_values_3[3]      0.02      0.00      0.02      0.02      0.02    416.61      0.99
cov_eigen_values_3[4]      0.07      0.01      0.07      0.06      0.08     35.45      1.08
cov_eigen_values_3[5]      0.05      0.00      0.05      0.04      0.05     98.93      0.99
cov_eigen_values_3[6]      0.06      0.01      0.06      0.05      0.07     23.60      1.05
cov_eigen_values_3[7]      0.06      0.01      0.06      0.05      0.07     29.04      1.01
cov_eigen_values_4[0]      0.21      0.02      0.21      0.18      0.24     12.27      1.15
cov_eigen_values_4[1]      0.09      0.01      0.09      0.07      0.11     14.93      1.00
cov_eigen_values_4[2]      0.05      0.01      0.05      0.05      0.07     36.28      1.00
cov_eigen_values_4[3]      0.04      0.01      0.04      0.03      0.05     33.00      1.04
cov_eigen_values_4[4]      0.02      0.00      0.02      0.02      0.03    146.37      1.01
cov_eigen_values_4[5]      0.00      0.00      0.00      0.00      0.00     99.21      1.01
