
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_1[0]      0.53      0.11      0.50      0.37      0.73      5.55      1.79
cov_eigen_values_1[1]      0.09      0.01      0.09      0.08      0.12     47.70      1.07
cov_eigen_values_1[2]      0.05      0.01      0.05      0.04      0.06    104.41      1.00
cov_eigen_values_1[3]      0.04      0.01      0.04      0.03      0.05    219.37      0.99
cov_eigen_values_1[4]      0.03      0.00      0.03      0.02      0.03     86.24      0.99
cov_eigen_values_1[5]      0.00      0.00      0.00      0.00      0.00     55.79      1.04
cov_eigen_values_1[6]      0.02      0.00      0.02      0.02      0.03    262.96      1.00
cov_eigen_values_1[7]      0.01      0.00      0.01      0.01      0.02     97.67      1.00
cov_eigen_values_2[0]      0.56      0.09      0.53      0.44      0.72      4.27      1.44
cov_eigen_values_2[1]      0.07      0.01      0.07      0.05      0.09     56.21      1.05
cov_eigen_values_2[2]      0.07      0.01      0.07      0.05      0.09     57.05      1.02
cov_eigen_values_2[3]      0.04      0.01      0.04      0.03      0.05     50.89      1.00
cov_eigen_values_2[4]      0.04      0.01      0.04      0.03      0.05    124.48      1.01
cov_eigen_values_2[5]      0.00      0.00      0.00      0.00      0.00     81.84      1.03
cov_eigen_values_2[6]      0.01      0.00      0.01      0.01      0.01     80.73      1.07
cov_eigen_values_2[7]      0.01      0.00      0.01      0.01      0.01     93.41      1.01
cov_eigen_values_3[0]      0.34      0.02      0.34      0.31      0.38     59.20      1.01
cov_eigen_values_3[1]      0.16      0.01      0.15      0.14      0.17     61.57      1.00
cov_eigen_values_3[2]      0.00      0.00      0.00      0.00      0.01    132.75      1.00
cov_eigen_values_3[3]      0.02      0.00      0.02      0.02      0.02    129.77      1.00
cov_eigen_values_3[4]      0.08      0.01      0.08      0.07      0.09    174.60      0.99
cov_eigen_values_3[5]      0.05      0.00      0.05      0.05      0.06   1548.11      1.00
cov_eigen_values_3[6]      0.07      0.01      0.07      0.06      0.08    479.33      0.99
cov_eigen_values_3[7]      0.06      0.00      0.06      0.06      0.07    339.29      0.99
cov_eigen_values_4[0]      0.68      0.07      0.68      0.55      0.75     10.02      1.02
cov_eigen_values_4[1]      0.08      0.01      0.08      0.07      0.09    131.06      1.00
cov_eigen_values_4[2]      0.06      0.01      0.06      0.05      0.07     95.95      1.00
cov_eigen_values_4[3]      0.06      0.00      0.05      0.05      0.06    164.03      1.00
cov_eigen_values_4[4]      0.05      0.00      0.05      0.04      0.05    325.25      0.99
cov_eigen_values_4[5]      0.03      0.00      0.03      0.03      0.04    240.65      0.99
cov_eigen_values_4[6]      0.01      0.00      0.01      0.01      0.01    150.33      1.00
cov_eigen_values_4[7]      0.02      0.00      0.02      0.02      0.02     84.50      1.01
cov_eigen_values_5[0]      0.19      0.02      0.19      0.16      0.21     74.17      0.99
cov_eigen_values_5[1]      0.06      0.01      0.06      0.05      0.08    254.76      0.99
cov_eigen_values_5[2]      0.06      0.01      0.05      0.05      0.07    115.81      1.01
cov_eigen_values_5[3]      0.00      0.00      0.00      0.00      0.00    113.48      1.01
cov_eigen_values_5[4]      0.01      0.00      0.01      0.01      0.02    126.93      0.99
cov_eigen_values_5[5]      0.03      0.00      0.03      0.02      0.03    351.94      1.00
cov_eigen_values_5[6]      0.04      0.00      0.04      0.04      0.05    463.28      0.99
cov_eigen_values_5[7]      0.04      0.00      0.04      0.03      0.05    228.40      0.99
cov_eigen_values_6[0]      0.13      0.02      0.13      0.11      0.16     69.86      1.00
cov_eigen_values_6[1]      0.04      0.00      0.04      0.03      0.04   1037.96      1.00
cov_eigen_values_6[2]      0.03      0.00      0.03      0.02      0.04    481.09      1.00
cov_eigen_values_6[3]      0.02      0.00      0.02      0.02      0.02     60.96      1.03
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.01    188.71      1.00
cov_eigen_values_6[5]      0.01      0.00      0.01      0.00      0.01    108.26      1.00
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00    108.16      1.00
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00     86.26      1.00
       mean_data_1[0]      3.85      0.09      3.83      3.73      4.01      8.10      1.26
       mean_data_1[1]      0.43      0.01      0.43      0.40      0.45      9.24      1.16
       mean_data_1[2]     -0.40      0.02     -0.40     -0.42     -0.36     10.72      1.20
       mean_data_1[3]      0.15      0.01      0.15      0.13      0.17     19.97      1.03
       mean_data_1[4]     -0.04      0.01     -0.04     -0.05     -0.03     35.31      1.01
       mean_data_1[5]      0.02      0.01      0.02      0.00      0.03    177.32      1.01
       mean_data_1[6]      0.11      0.01      0.11      0.10      0.12     17.98      1.01
       mean_data_1[7]      0.01      0.01      0.01     -0.00      0.02     62.69      1.03
       mean_data_2[0]     -0.70      0.07     -0.70     -0.82     -0.59      7.42      1.04
       mean_data_2[1]      1.48      0.01      1.48      1.47      1.49     16.15      1.00
       mean_data_2[2]      1.02      0.02      1.02      0.99      1.04      9.62      1.03
       mean_data_2[3]     -0.01      0.01     -0.01     -0.02      0.00     90.20      1.00
       mean_data_2[4]     -0.00      0.02      0.00     -0.03      0.03      9.92      1.01
       mean_data_2[5]      0.00      0.02      0.01     -0.02      0.03     35.41      1.04
       mean_data_2[6]     -0.01      0.00     -0.01     -0.01     -0.00     20.22      0.99
       mean_data_2[7]     -0.00      0.01     -0.00     -0.02      0.02     41.27      1.01
       mean_data_3[0]     -3.90      0.02     -3.90     -3.93     -3.87     15.86      1.06
       mean_data_3[1]     -0.44      0.01     -0.44     -0.45     -0.42     21.28      1.04
       mean_data_3[2]      0.10      0.01      0.10      0.09      0.12     19.92      1.06
       mean_data_3[3]      0.03      0.02      0.03     -0.02      0.06     19.33      1.07
       mean_data_3[4]      0.02      0.01      0.02      0.01      0.04     51.13      1.00
       mean_data_3[5]     -0.00      0.01     -0.00     -0.01      0.01    231.16      1.00
       mean_data_3[6]      0.01      0.00      0.01      0.00      0.02    130.60      1.00
       mean_data_3[7]      0.00      0.01      0.00     -0.01      0.01    431.59      0.99
       mean_data_4[0]      1.14      0.08      1.13      1.03      1.27     11.37      1.20
       mean_data_4[1]      0.54      0.01      0.54      0.53      0.55    129.52      1.00
       mean_data_4[2]     -0.54      0.01     -0.54     -0.56     -0.53     18.91      1.14
       mean_data_4[3]      0.01      0.01      0.01     -0.01      0.02     17.69      1.13
       mean_data_4[4]      0.05      0.01      0.05      0.04      0.06     67.52      1.00
       mean_data_4[5]     -0.01      0.01     -0.01     -0.03     -0.00    137.21      1.00
       mean_data_4[6]     -0.05      0.01     -0.05     -0.06     -0.04     25.13      1.13
       mean_data_4[7]      0.00      0.01      0.00     -0.01      0.01    134.85      1.03
       mean_data_5[0]     -2.67      0.03     -2.67     -2.72     -2.63     10.78      1.27
       mean_data_5[1]     -0.02      0.01     -0.02     -0.04     -0.01     12.42      1.26
       mean_data_5[2]     -0.21      0.01     -0.21     -0.22     -0.20     14.06      1.16
       mean_data_5[3]     -0.10      0.01     -0.10     -0.11     -0.08     19.95      1.17
       mean_data_5[4]     -0.10      0.01     -0.10     -0.11     -0.09     32.68      1.12
       mean_data_5[5]      0.01      0.01      0.01     -0.00      0.03     49.83      1.00
       mean_data_5[6]     -0.01      0.00     -0.01     -0.02     -0.00     57.00      1.02
       mean_data_5[7]     -0.02      0.01     -0.02     -0.03     -0.01    140.27      1.00
       mean_data_6[0]      6.87      0.00      6.87      6.86      6.87     66.14      1.01
       mean_data_6[1]     -0.65      0.01     -0.65     -0.68     -0.64     16.06      1.25
       mean_data_6[2]      0.30      0.01      0.30      0.28      0.32     13.06      1.24
       mean_data_6[3]     -0.04      0.01     -0.04     -0.05     -0.03     16.36      1.25
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00    165.65      1.00
       mean_data_6[5]     -0.00      0.00     -0.00     -0.01      0.01    134.19      1.03
       mean_data_6[6]     -0.01      0.01     -0.01     -0.03     -0.01     17.67      1.20
       mean_data_6[7]     -0.00      0.00     -0.00     -0.01      0.00     95.53      1.02
                 mu_1      3.41      0.00      3.41      3.41      3.41    143.86      0.99
                 mu_2      2.77      0.00      2.77      2.77      2.77     94.38      1.00
                 mu_3      1.59      0.00      1.59      1.58      1.59    155.35      1.00
                 mu_4      0.25      0.00      0.25      0.25      0.25    117.21      0.99

Number of divergences: 0
