
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_1[0]      0.49      0.06      0.48      0.41      0.58      6.66      1.12
cov_eigen_values_1[1]      0.09      0.02      0.08      0.06      0.11     29.34      1.01
cov_eigen_values_1[2]      0.05      0.01      0.05      0.03      0.06     34.41      1.00
cov_eigen_values_1[3]      0.04      0.01      0.04      0.03      0.05     42.72      1.05
cov_eigen_values_1[4]      0.02      0.01      0.02      0.02      0.03     64.94      1.01
cov_eigen_values_1[5]      0.00      0.00      0.00      0.00      0.00     69.04      1.00
cov_eigen_values_1[6]      0.02      0.00      0.02      0.01      0.02     96.72      1.00
cov_eigen_values_1[7]      0.01      0.00      0.01      0.01      0.01    121.01      0.99
cov_eigen_values_2[0]      0.55      0.03      0.55      0.50      0.61     17.24      1.01
cov_eigen_values_2[1]      0.07      0.01      0.07      0.06      0.08     56.40      1.01
cov_eigen_values_2[2]      0.07      0.01      0.07      0.05      0.08     87.18      1.00
cov_eigen_values_2[3]      0.05      0.01      0.05      0.04      0.06    207.68      1.02
cov_eigen_values_2[4]      0.05      0.01      0.05      0.04      0.06    111.26      0.99
cov_eigen_values_2[5]      0.01      0.00      0.01      0.01      0.01    103.95      1.02
cov_eigen_values_2[6]      0.02      0.00      0.02      0.02      0.02    166.32      1.00
cov_eigen_values_2[7]      0.03      0.00      0.03      0.02      0.04    252.79      0.99
cov_eigen_values_3[0]      0.33      0.03      0.32      0.28      0.38     16.54      1.00
cov_eigen_values_3[1]      0.14      0.01      0.14      0.12      0.16     21.91      1.02
cov_eigen_values_3[2]      0.00      0.00      0.00      0.00      0.00    125.61      0.99
cov_eigen_values_3[3]      0.02      0.00      0.02      0.02      0.02    114.55      1.00
cov_eigen_values_3[4]      0.07      0.01      0.07      0.06      0.08    108.06      1.02
cov_eigen_values_3[5]      0.05      0.00      0.05      0.04      0.05    144.24      0.99
cov_eigen_values_3[6]      0.07      0.01      0.07      0.06      0.08     69.78      1.06
cov_eigen_values_3[7]      0.06      0.01      0.06      0.05      0.07    108.76      1.00
cov_eigen_values_4[0]      0.21      0.03      0.21      0.16      0.26     34.41      1.02
cov_eigen_values_4[1]      0.08      0.01      0.08      0.07      0.10     64.17      1.03
cov_eigen_values_4[2]      0.06      0.01      0.06      0.05      0.07    100.18      1.00
cov_eigen_values_4[3]      0.04      0.01      0.04      0.03      0.05    108.44      0.99
cov_eigen_values_4[4]      0.02      0.00      0.02      0.02      0.03    119.93      1.02
cov_eigen_values_4[5]      0.00      0.00      0.00      0.00      0.00     39.84      0.99
cov_eigen_values_4[6]      0.02      0.00      0.02      0.01      0.02     93.21      0.99
cov_eigen_values_4[7]      0.01      0.00      0.01      0.01      0.01    102.23      1.00
cov_eigen_values_5[0]      0.69      0.10      0.71      0.56      0.83      4.61      1.04
cov_eigen_values_5[1]      0.08      0.03      0.08      0.05      0.11     18.68      1.03
cov_eigen_values_5[2]      0.07      0.01      0.06      0.05      0.09     20.51      1.10
cov_eigen_values_5[3]      0.04      0.01      0.04      0.03      0.05     29.13      1.05
cov_eigen_values_5[4]      0.03      0.01      0.03      0.02      0.03     74.18      1.01
cov_eigen_values_5[5]      0.01      0.00      0.01      0.01      0.02    107.52      1.00
cov_eigen_values_5[6]      0.00      0.00      0.00      0.00      0.00    164.00      1.00
cov_eigen_values_5[7]      0.00      0.00      0.00     -0.00      0.00    247.39      1.00
cov_eigen_values_6[0]      0.15      0.02      0.14      0.11      0.18     17.70      1.10
cov_eigen_values_6[1]      0.04      0.01      0.04      0.03      0.05    213.76      0.99
cov_eigen_values_6[2]      0.02      0.00      0.02      0.02      0.03    203.20      1.01
cov_eigen_values_6[3]      0.02      0.00      0.02      0.01      0.02    106.87      1.00
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.02    130.25      1.00
cov_eigen_values_6[5]      0.00      0.00      0.00      0.00      0.00    167.05      0.99
