
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_1[0]      0.41      0.04      0.40      0.35      0.46      5.29      0.99
cov_eigen_values_1[1]      0.10      0.02      0.10      0.07      0.12      6.11      1.32
cov_eigen_values_1[2]      0.05      0.01      0.05      0.04      0.06     52.00      1.00
cov_eigen_values_1[3]      0.04      0.01      0.04      0.03      0.05     35.71      1.02
cov_eigen_values_1[4]      0.02      0.00      0.02      0.02      0.03     40.40      1.02
cov_eigen_values_1[5]      0.00      0.00      0.00      0.00      0.00     77.12      1.00
cov_eigen_values_1[6]      0.02      0.00      0.02      0.01      0.02    105.21      1.02
cov_eigen_values_1[7]      0.01      0.00      0.01      0.01      0.01    173.66      0.99
cov_eigen_values_2[0]      0.54      0.07      0.52      0.44      0.66      5.32      1.62
cov_eigen_values_2[1]      0.07      0.01      0.07      0.06      0.08     27.85      0.99
cov_eigen_values_2[2]      0.07      0.01      0.07      0.05      0.08     14.44      1.07
cov_eigen_values_2[3]      0.05      0.01      0.05      0.04      0.06     36.00      1.01
cov_eigen_values_2[4]      0.05      0.01      0.05      0.04      0.05     57.62      1.03
cov_eigen_values_2[5]      0.01      0.00      0.01      0.01      0.01     86.33      0.99
cov_eigen_values_2[6]      0.02      0.00      0.02      0.02      0.02    161.70      0.99
cov_eigen_values_2[7]      0.03      0.00      0.03      0.02      0.04     57.85      1.03
cov_eigen_values_3[0]      0.34      0.03      0.34      0.29      0.38      6.45      1.29
cov_eigen_values_3[1]      0.14      0.02      0.14      0.12      0.18     11.57      1.10
cov_eigen_values_3[2]      0.00      0.00      0.00      0.00      0.01     65.88      1.00
cov_eigen_values_3[3]      0.02      0.00      0.02      0.02      0.02    290.78      0.99
cov_eigen_values_3[4]      0.07      0.01      0.07      0.06      0.08     20.02      1.02
cov_eigen_values_3[5]      0.05      0.00      0.05      0.04      0.05     64.65      1.04
cov_eigen_values_3[6]      0.07      0.01      0.06      0.06      0.08     28.67      1.00
cov_eigen_values_3[7]      0.06      0.01      0.06      0.05      0.07     31.82      1.07
cov_eigen_values_4[0]      0.19      0.02      0.19      0.16      0.23      3.88      1.58
cov_eigen_values_4[1]      0.09      0.02      0.09      0.06      0.12      7.11      1.11
cov_eigen_values_4[2]      0.06      0.01      0.06      0.04      0.07     20.43      0.99
cov_eigen_values_4[3]      0.04      0.01      0.04      0.03      0.05     58.31      1.00
cov_eigen_values_4[4]      0.03      0.00      0.02      0.02      0.03     55.52      1.00
cov_eigen_values_4[5]      0.00      0.00      0.00      0.00      0.00     68.85      1.01
cov_eigen_values_4[6]      0.02      0.00      0.02      0.01      0.02    172.12      1.01
cov_eigen_values_4[7]      0.01      0.00      0.01      0.01      0.01    313.33      1.00
cov_eigen_values_5[0]      0.55      0.07      0.55      0.44      0.64      6.24      1.04
cov_eigen_values_5[1]      0.07      0.01      0.07      0.05      0.10     12.26      1.06
cov_eigen_values_5[2]      0.07      0.01      0.06      0.05      0.09     12.94      1.18
cov_eigen_values_5[3]      0.04      0.01      0.04      0.03      0.05     26.50      1.02
cov_eigen_values_5[4]      0.03      0.01      0.02      0.02      0.03     37.55      1.00
cov_eigen_values_5[5]      0.01      0.00      0.01      0.01      0.02    141.31      1.00
cov_eigen_values_5[6]      0.00      0.00      0.00      0.00      0.00     83.41      0.99
cov_eigen_values_5[7]      0.00      0.00     -0.00     -0.00      0.00    199.06      0.99
cov_eigen_values_6[0]      0.14      0.02      0.14      0.12      0.17     12.61      1.00
cov_eigen_values_6[1]      0.04      0.00      0.04      0.03      0.04     45.90      1.00
cov_eigen_values_6[2]      0.02      0.00      0.02      0.02      0.03     87.51      0.99
cov_eigen_values_6[3]      0.02      0.00      0.02      0.01      0.02    176.82      1.00
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.02    176.27      1.01
cov_eigen_values_6[5]      0.00      0.00      0.00      0.00      0.00     89.28      1.01
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00    118.01      0.99
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00    113.79      1.00
       mean_data_1[0]      3.77      0.04      3.77      3.71      3.82      7.43      1.15
       mean_data_1[1]      0.46      0.01      0.46      0.45      0.48      9.35      0.99
       mean_data_1[2]     -0.37      0.01     -0.37     -0.39     -0.35      7.02      1.24
       mean_data_1[3]      0.12      0.01      0.12      0.11      0.14      7.69      1.18
       mean_data_1[4]     -0.03      0.01     -0.02     -0.04     -0.01     31.87      0.99
       mean_data_1[5]     -0.08      0.01     -0.08     -0.09     -0.07     15.01      1.17
