,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,75180181,1e-05
1,20.0,0.0,-11.837585891328196,75180181,1e-05
2,30.0,0.0,-1.0,75180181,1e-05
3,0.0,0.0,-39.0,64979083,1e-05
4,20.0,0.0,-27.89385706177351,64979083,1e-05
5,40.0,0.0,-15.999999999999993,64979083,1e-05
6,0.0,0.0,-61.0,86883052,1e-05
7,20.0,0.0,-46.86458713262988,86883052,1e-05
8,60.0,0.0,-27.0,86883052,1e-05
9,0.0,0.0,-72.0,74921254,1e-05
10,30.0,0.0,-55.5,74921254,1e-05
11,60.0,0.0,-39.0,74921254,1e-05
12,20.0,0.0,-69.97518979063403,35468821,1e-05
13,60.0,0.0,-52.0,35468821,1e-05
14,70.0,0.0,-77.0,88433078,1e-05
15,80.0,0.0,-71.0,88433078,1e-05
