,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,72042054,1e-05
1,20.0,0.0,-14.045842785836413,72042054,1e-05
2,30.0,0.0,-1.0,72042054,1e-05
3,0.0,0.0,-39.0,37750790,1e-05
4,20.0,0.0,-27.335712214733853,37750790,1e-05
5,40.0,0.0,-15.999999999999993,37750790,1e-05
6,0.0,0.0,-61.0,98460688,1e-05
7,20.0,0.0,-52.576207400671834,98460688,1e-05
8,60.0,0.0,-27.0,98460688,1e-05
9,0.0,0.0,-72.0,51099643,1e-05
10,30.0,0.0,-55.5,51099643,1e-05
11,60.0,0.0,-39.0,51099643,1e-05
12,20.0,0.0,-74.77975869592184,52076831,1e-05
13,60.0,0.0,-52.0,52076831,1e-05
14,70.0,0.0,-77.0,98963815,1e-05
15,80.0,0.0,-71.0,98963815,1e-05
