,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,45687445,1e-05
1,20.0,0.0,-6.6234312438497085,45687445,1e-05
2,30.0,0.0,-1.0,45687445,1e-05
3,0.0,0.0,-39.0,67748631,1e-05
4,20.0,0.0,-21.624767159422383,67748631,1e-05
5,40.0,0.0,-15.999999999999993,67748631,1e-05
6,0.0,0.0,-61.0,30044078,1e-05
7,20.0,0.0,-37.59840162144506,30044078,1e-05
8,60.0,0.0,-27.0,30044078,1e-05
9,0.0,0.0,-72.0,35823674,1e-05
10,30.0,0.0,-55.5,35823674,1e-05
11,60.0,0.0,-39.0,35823674,1e-05
12,20.0,0.0,-80.24235273938052,38424160,1e-05
13,60.0,0.0,-52.0,38424160,1e-05
14,70.0,0.0,-77.0,92121662,1e-05
15,80.0,0.0,-71.0,92121662,1e-05
