,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,64617032,1e-05
1,20.0,0.0,-8.223752463277904,64617032,1e-05
2,30.0,0.0,-1.0,64617032,1e-05
3,0.0,0.0,-39.0,1995568,1e-05
4,20.0,0.0,-27.07151855834271,1995568,1e-05
5,40.0,0.0,-15.999999999999993,1995568,1e-05
6,0.0,0.0,-61.0,52449450,1e-05
7,20.0,0.0,-49.66508262772621,52449450,1e-05
8,60.0,0.0,-27.0,52449450,1e-05
9,0.0,0.0,-72.0,36017777,1e-05
10,30.0,0.0,-55.5,36017777,1e-05
11,60.0,0.0,-39.0,36017777,1e-05
12,20.0,0.0,-68.25858653823556,63249087,1e-05
13,60.0,0.0,-52.0,63249087,1e-05
14,70.0,0.0,-77.0,64762000,1e-05
15,80.0,0.0,-71.0,64762000,1e-05
