,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,95020397,1e-05
1,20.0,0.0,-10.891083236974609,95020397,1e-05
2,30.0,0.0,-1.0,95020397,1e-05
3,0.0,0.0,-39.0,56466167,1e-05
4,20.0,0.0,-15.811461015506232,56466167,1e-05
5,40.0,0.0,-15.999999999999993,56466167,1e-05
6,0.0,0.0,-61.0,53502014,1e-05
7,20.0,0.0,-51.73567782003774,53502014,1e-05
8,60.0,0.0,-27.0,53502014,1e-05
9,0.0,0.0,-72.0,6496489,1e-05
10,30.0,0.0,-55.5,6496489,1e-05
11,60.0,0.0,-39.0,6496489,1e-05
12,20.0,0.0,-77.04461734104152,11959072,1e-05
13,60.0,0.0,-52.0,11959072,1e-05
14,70.0,0.0,-77.0,67881077,1e-05
15,80.0,0.0,-71.0,67881077,1e-05
