,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,62553641,1e-05
1,20.0,0.0,-7.293856037898578,62553641,1e-05
2,30.0,0.0,-1.0,62553641,1e-05
3,0.0,0.0,-39.0,32057143,1e-05
4,20.0,0.0,-10.673590500693734,32057143,1e-05
5,40.0,0.0,-15.999999999999993,32057143,1e-05
6,0.0,0.0,-61.0,47164003,1e-05
7,20.0,0.0,-40.61577510727605,47164003,1e-05
8,60.0,0.0,-27.0,47164003,1e-05
9,0.0,0.0,-72.0,56006438,1e-05
10,30.0,0.0,-55.5,56006438,1e-05
11,60.0,0.0,-39.0,56006438,1e-05
12,20.0,0.0,-72.42677177719754,43351389,1e-05
13,60.0,0.0,-52.0,43351389,1e-05
14,70.0,0.0,-77.0,29031981,1e-05
15,80.0,0.0,-71.0,29031981,1e-05
