,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,66056638,1e-05
1,20.0,0.0,-10.333652251203326,66056638,1e-05
2,30.0,0.0,-1.0,66056638,1e-05
3,0.0,0.0,-39.0,96051530,1e-05
4,20.0,0.0,-15.915850002284898,96051530,1e-05
5,40.0,0.0,-15.999999999999993,96051530,1e-05
6,0.0,0.0,-61.0,25779683,1e-05
7,20.0,0.0,-40.52512171625441,25779683,1e-05
8,60.0,0.0,-27.0,25779683,1e-05
9,0.0,0.0,-72.0,61688321,1e-05
10,30.0,0.0,-55.5,61688321,1e-05
11,60.0,0.0,-39.0,61688321,1e-05
12,20.0,0.0,-74.04902609323423,63001805,1e-05
13,60.0,0.0,-52.0,63001805,1e-05
14,70.0,0.0,-77.0,12911500,1e-05
15,80.0,0.0,-71.0,12911500,1e-05
