,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,59474875,1e-05
1,20.0,0.0,-2.0004946412809232,59474875,1e-05
2,30.0,0.0,-1.0,59474875,1e-05
3,0.0,0.0,-39.0,72235794,1e-05
4,20.0,0.0,-14.187570536193078,72235794,1e-05
5,40.0,0.0,-15.999999999999993,72235794,1e-05
6,0.0,0.0,-61.0,30679750,1e-05
7,20.0,0.0,-46.869061208946114,30679750,1e-05
8,60.0,0.0,-27.0,30679750,1e-05
9,0.0,0.0,-72.0,18766472,1e-05
10,30.0,0.0,-55.5,18766472,1e-05
11,60.0,0.0,-39.0,18766472,1e-05
12,20.0,0.0,-74.15511858453765,62504824,1e-05
13,60.0,0.0,-52.0,62504824,1e-05
14,70.0,0.0,-77.0,39460423,1e-05
15,80.0,0.0,-71.0,39460423,1e-05
