,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,99314217,1e-05
1,20.0,0.0,-12.126503215578005,99314217,1e-05
2,30.0,0.0,-1.0,99314217,1e-05
3,0.0,0.0,-39.0,53613352,1e-05
4,20.0,0.0,-39.84546484713671,53613352,1e-05
5,40.0,0.0,-15.999999999999993,53613352,1e-05
6,0.0,0.0,-61.0,7596710,1e-05
7,20.0,0.0,-51.22330016705362,7596710,1e-05
8,60.0,0.0,-27.0,7596710,1e-05
9,0.0,0.0,-72.0,64578563,1e-05
10,30.0,0.0,-55.5,64578563,1e-05
11,60.0,0.0,-39.0,64578563,1e-05
12,20.0,0.0,-75.79484519798505,71275957,1e-05
13,60.0,0.0,-52.0,71275957,1e-05
14,70.0,0.0,-77.0,62384088,1e-05
15,80.0,0.0,-71.0,62384088,1e-05
