
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_1[0]      0.45      0.04      0.45      0.37      0.53     34.05      0.99
cov_eigen_values_1[1]      0.09      0.01      0.09      0.07      0.11     84.64      1.00
cov_eigen_values_1[2]      0.05      0.01      0.05      0.04      0.06     13.70      1.18
cov_eigen_values_1[3]      0.04      0.01      0.04      0.03      0.05     12.88      1.19
cov_eigen_values_1[4]      0.03      0.00      0.03      0.02      0.04     11.16      1.13
cov_eigen_values_1[5]      0.00      0.00      0.00      0.00      0.00     15.20      1.09
cov_eigen_values_1[6]      0.02      0.00      0.02      0.02      0.03     16.01      1.06
cov_eigen_values_1[7]      0.01      0.00      0.01      0.01      0.01      9.77      1.27
cov_eigen_values_2[0]      0.49      0.08      0.45      0.40      0.62      6.00      1.62
cov_eigen_values_2[1]      0.07      0.01      0.08      0.06      0.09     15.41      1.19
cov_eigen_values_2[2]      0.07      0.01      0.07      0.05      0.08     58.99      1.04
cov_eigen_values_2[3]      0.04      0.01      0.04      0.03      0.05     10.06      1.18
cov_eigen_values_2[4]      0.04      0.01      0.04      0.03      0.05     25.46      1.07
cov_eigen_values_2[5]      0.00      0.00      0.00      0.00      0.00     13.94      1.15
cov_eigen_values_2[6]      0.01      0.00      0.01      0.01      0.01     38.76      1.00
cov_eigen_values_2[7]      0.01      0.00      0.01      0.01      0.01     25.53      1.10
cov_eigen_values_3[0]      0.34      0.02      0.33      0.32      0.38     49.39      1.01
cov_eigen_values_3[1]      0.15      0.01      0.15      0.14      0.17     13.00      1.25
cov_eigen_values_3[2]      0.00      0.00      0.00      0.00      0.01     34.96      1.00
cov_eigen_values_3[3]      0.02      0.00      0.02      0.02      0.02     22.59      1.02
cov_eigen_values_3[4]      0.08      0.01      0.08      0.07      0.09      9.04      1.40
cov_eigen_values_3[5]      0.05      0.00      0.05      0.05      0.06     45.90      1.03
cov_eigen_values_3[6]      0.07      0.01      0.07      0.06      0.08      6.83      1.35
cov_eigen_values_3[7]      0.07      0.00      0.07      0.06      0.07      8.09      1.18
cov_eigen_values_4[0]      0.69      0.06      0.70      0.59      0.75      9.59      1.22
cov_eigen_values_4[1]      0.08      0.01      0.08      0.07      0.09     15.59      1.16
cov_eigen_values_4[2]      0.06      0.00      0.06      0.05      0.07     17.08      1.20
cov_eigen_values_4[3]      0.05      0.00      0.05      0.04      0.06    157.67      1.00
cov_eigen_values_4[4]      0.05      0.00      0.05      0.04      0.05     67.32      0.99
cov_eigen_values_4[5]      0.04      0.00      0.04      0.03      0.04    126.20      0.99
cov_eigen_values_4[6]      0.01      0.00      0.01      0.01      0.01     64.40      1.00
cov_eigen_values_4[7]      0.02      0.00      0.02      0.02      0.02     39.14      1.00
cov_eigen_values_5[0]      0.19      0.02      0.20      0.17      0.23     38.64      1.11
cov_eigen_values_5[1]      0.06      0.01      0.06      0.05      0.08     51.99      1.03
cov_eigen_values_5[2]      0.05      0.01      0.05      0.04      0.06     52.39      1.09
cov_eigen_values_5[3]      0.00      0.00      0.00      0.00      0.00    118.25      0.99
cov_eigen_values_5[4]      0.01      0.00      0.01      0.01      0.02      5.42      1.56
cov_eigen_values_5[5]      0.03      0.00      0.03      0.02      0.03     64.63      1.00
cov_eigen_values_5[6]      0.04      0.01      0.04      0.04      0.05     11.49      1.21
cov_eigen_values_5[7]      0.04      0.00      0.04      0.03      0.04     20.60      1.13
cov_eigen_values_6[0]      0.14      0.01      0.14      0.11      0.15     15.01      1.13
cov_eigen_values_6[1]      0.04      0.00      0.04      0.03      0.04     12.11      1.12
cov_eigen_values_6[2]      0.03      0.00      0.03      0.03      0.03     26.71      1.06
cov_eigen_values_6[3]      0.02      0.00      0.02      0.02      0.02     44.59      1.03
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.01     47.45      1.04
cov_eigen_values_6[5]      0.01      0.00      0.01      0.00      0.01     52.21      0.99
cov_eigen_values_6[6]     -0.00      0.00     -0.00     -0.00     -0.00     71.40      1.05
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00     72.05      1.04
       mean_data_1[0]      3.76      0.10      3.69      3.64      3.92      5.67      1.46
       mean_data_1[1]      0.45      0.02      0.45      0.41      0.47      4.47      1.68
       mean_data_1[2]     -0.39      0.01     -0.39     -0.42     -0.38     15.41      1.21
       mean_data_1[3]      0.14      0.02      0.13      0.12      0.16      4.36      1.76
       mean_data_1[4]     -0.04      0.01     -0.03     -0.05     -0.02     36.40      1.14
       mean_data_1[5]      0.02      0.01      0.02      0.01      0.03    142.45      0.99
       mean_data_1[6]      0.10      0.01      0.10      0.08      0.11      4.06      1.79
       mean_data_1[7]      0.01      0.01      0.01      0.00      0.02      7.03      1.30
       mean_data_2[0]     -0.73      0.08     -0.75     -0.82     -0.58     16.19      1.16
       mean_data_2[1]      1.48      0.01      1.48      1.47      1.49     30.60      1.02
       mean_data_2[2]      1.03      0.02      1.03      1.00      1.05     11.14      1.30
       mean_data_2[3]     -0.01      0.01     -0.01     -0.02     -0.00     67.94      1.06
       mean_data_2[4]     -0.00      0.01     -0.01     -0.03      0.02     31.40      1.02
       mean_data_2[5]      0.01      0.02      0.01     -0.02      0.03      5.91      1.45
       mean_data_2[6]     -0.01      0.01     -0.01     -0.02     -0.00      6.60      1.36
       mean_data_2[7]      0.00      0.01      0.00     -0.02      0.02     52.87      1.04
       mean_data_3[0]     -3.91      0.03     -3.91     -3.94     -3.87      3.90      1.97
       mean_data_3[1]     -0.44      0.01     -0.44     -0.45     -0.42      4.86      1.68
       mean_data_3[2]      0.11      0.01      0.11      0.09      0.12      3.84      2.08
       mean_data_3[3]      0.04      0.03      0.04     -0.00      0.08      3.64      2.35
       mean_data_3[4]      0.02      0.01      0.03      0.01      0.04     34.67      1.02
       mean_data_3[5]     -0.00      0.01     -0.01     -0.01      0.01     17.44      1.01
       mean_data_3[6]      0.01      0.00      0.01      0.00      0.01     43.79      1.11
       mean_data_3[7]      0.00      0.01      0.00     -0.00      0.02    103.07      1.00
       mean_data_4[0]      1.15      0.08      1.18      1.03      1.24      5.88      1.55
       mean_data_4[1]      0.54      0.00      0.54      0.53      0.54    109.45      1.03
       mean_data_4[2]     -0.54      0.01     -0.54     -0.56     -0.53      9.27      1.33
       mean_data_4[3]      0.01      0.01      0.01     -0.01      0.02     14.36      1.22
       mean_data_4[4]      0.05      0.01      0.05      0.04      0.06     67.10      1.00
       mean_data_4[5]     -0.01      0.01     -0.02     -0.03     -0.00    103.31      1.02
       mean_data_4[6]     -0.05      0.01     -0.05     -0.05     -0.04     11.76      1.25
       mean_data_4[7]      0.01      0.01      0.01     -0.00      0.02     76.05      1.01
       mean_data_5[0]     -2.68      0.03     -2.68     -2.71     -2.62      6.69      1.48
       mean_data_5[1]     -0.02      0.01     -0.03     -0.03     -0.01      9.38      1.30
       mean_data_5[2]     -0.20      0.01     -0.21     -0.22     -0.19      5.90      1.61
       mean_data_5[3]     -0.10      0.01     -0.10     -0.11     -0.09     33.59      1.08
       mean_data_5[4]     -0.10      0.01     -0.10     -0.11     -0.09     20.01      1.01
       mean_data_5[5]      0.01      0.01      0.01     -0.00      0.03    148.59      1.10
       mean_data_5[6]     -0.01      0.00     -0.01     -0.02     -0.01    161.78      1.00
       mean_data_5[7]     -0.02      0.01     -0.02     -0.03     -0.01     54.30      1.00
       mean_data_6[0]      6.87      0.00      6.87      6.87      6.87     41.87      0.99
       mean_data_6[1]     -0.65      0.01     -0.65     -0.67     -0.63     70.81      1.05
       mean_data_6[2]      0.31      0.01      0.30      0.30      0.32     52.79      1.04
       mean_data_6[3]     -0.04      0.01     -0.04     -0.05     -0.04     55.13      1.06
       mean_data_6[4]     -0.00      0.00     -0.00     -0.01      0.00     25.08      1.06
       mean_data_6[5]     -0.00      0.00     -0.00     -0.01      0.00     34.88      1.00
       mean_data_6[6]     -0.01      0.01     -0.01     -0.02     -0.00     79.67      1.03
       mean_data_6[7]     -0.00      0.00     -0.00     -0.00      0.00     99.68      1.01
                 mu_1      3.19      0.07      3.17      3.13      3.21     13.51      1.05
                 mu_2      2.35      0.16      2.27      2.19      2.60      3.24      1.73
                 mu_3      1.35      0.06      1.32      1.32      1.46      5.19      1.25
                 mu_4     -0.03      0.02     -0.02     -0.05      0.01     39.52      1.06

Number of divergences: 50
