
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_1[0]      0.40      0.04      0.42      0.32      0.43      4.79      1.38
cov_eigen_values_1[1]      0.08      0.01      0.08      0.06      0.10      3.50      1.72
cov_eigen_values_1[2]      0.05      0.01      0.05      0.04      0.06     14.74      1.07
cov_eigen_values_1[3]      0.03      0.01      0.03      0.03      0.04      7.26      1.01
cov_eigen_values_1[4]      0.02      0.00      0.02      0.01      0.02     15.86      1.05
cov_eigen_values_1[5]      0.00      0.00      0.00      0.00      0.00    102.44      0.99
cov_eigen_values_1[6]      0.02      0.00      0.02      0.01      0.02     12.34      1.21
cov_eigen_values_1[7]      0.01      0.00      0.01      0.01      0.01     22.46      1.20
cov_eigen_values_2[0]      0.50      0.02      0.51      0.47      0.53      7.25      1.59
cov_eigen_values_2[1]      0.07      0.00      0.08      0.07      0.08     22.85      1.09
cov_eigen_values_2[2]      0.08      0.01      0.08      0.07      0.09      8.53      1.12
cov_eigen_values_2[3]      0.05      0.01      0.05      0.05      0.07     10.60      1.19
cov_eigen_values_2[4]      0.05      0.00      0.05      0.04      0.05      6.38      1.32
cov_eigen_values_2[5]      0.01      0.00      0.01      0.01      0.01     38.53      1.03
cov_eigen_values_2[6]      0.02      0.00      0.02      0.02      0.03      8.33      1.20
cov_eigen_values_2[7]      0.03      0.00      0.03      0.03      0.04     12.88      1.16
cov_eigen_values_3[0]      0.30      0.02      0.31      0.28      0.33      3.10      2.19
cov_eigen_values_3[1]      0.14      0.01      0.14      0.13      0.15      6.42      1.29
cov_eigen_values_3[2]      0.00      0.00      0.00      0.00      0.00    109.94      0.99
cov_eigen_values_3[3]      0.02      0.00      0.02      0.02      0.02     35.25      1.02
cov_eigen_values_3[4]      0.07      0.01      0.06      0.06      0.08     11.27      1.05
cov_eigen_values_3[5]      0.05      0.00      0.05      0.04      0.05     15.14      1.00
cov_eigen_values_3[6]      0.07      0.01      0.07      0.06      0.07      7.20      1.08
cov_eigen_values_3[7]      0.06      0.00      0.06      0.05      0.06     15.16      1.06
cov_eigen_values_4[0]      0.19      0.01      0.19      0.17      0.21      6.71      1.03
cov_eigen_values_4[1]      0.09      0.01      0.09      0.07      0.10      8.52      1.48
cov_eigen_values_4[2]      0.05      0.00      0.05      0.05      0.06     13.85      0.99
cov_eigen_values_4[3]      0.04      0.01      0.04      0.04      0.05      5.91      1.35
cov_eigen_values_4[4]      0.02      0.01      0.02      0.02      0.03      6.38      1.66
cov_eigen_values_4[5]      0.00      0.00      0.00      0.00      0.00    134.51      0.99
cov_eigen_values_4[6]      0.02      0.00      0.02      0.01      0.02      5.71      1.26
cov_eigen_values_4[7]      0.01      0.00      0.01      0.01      0.01     36.79      1.05
cov_eigen_values_5[0]      0.59      0.02      0.60      0.56      0.62      3.35      2.04
cov_eigen_values_5[1]      0.06      0.01      0.06      0.05      0.07     14.69      1.12
cov_eigen_values_5[2]      0.07      0.01      0.06      0.05      0.09      5.85      1.02
cov_eigen_values_5[3]      0.03      0.01      0.03      0.03      0.04     28.90      1.02
cov_eigen_values_5[4]      0.03      0.00      0.03      0.02      0.03     27.61      0.99
cov_eigen_values_5[5]      0.01      0.00      0.01      0.01      0.02      7.62      1.18
cov_eigen_values_5[6]      0.00      0.00      0.00      0.00      0.00    114.66      1.00
cov_eigen_values_5[7]     -0.00      0.00     -0.00     -0.00      0.00    182.45      0.99
cov_eigen_values_6[0]      0.12      0.01      0.11      0.11      0.14      4.76      1.86
cov_eigen_values_6[1]      0.04      0.00      0.04      0.03      0.04     15.84      1.03
cov_eigen_values_6[2]      0.02      0.00      0.02      0.02      0.03     19.62      1.11
cov_eigen_values_6[3]      0.02      0.00      0.02      0.01      0.02     11.47      0.99
cov_eigen_values_6[4]      0.01      0.00      0.01      0.01      0.02     12.87      1.20
cov_eigen_values_6[5]      0.00      0.00      0.00      0.00      0.00     98.39      1.00
cov_eigen_values_6[6]      0.00      0.00      0.00      0.00      0.00    152.07      0.99
cov_eigen_values_6[7]      0.00      0.00      0.00      0.00      0.00     67.83      0.99
       mean_data_1[0]      3.74      0.01      3.74      3.72      3.75      2.86      2.10
       mean_data_1[1]      0.47      0.00      0.46      0.46      0.48      4.13      1.43
       mean_data_1[2]     -0.37      0.01     -0.37     -0.38     -0.36      7.99      1.03
       mean_data_1[3]      0.12      0.01      0.12      0.11      0.13      6.49      1.07
       mean_data_1[4]     -0.02      0.01     -0.02     -0.03     -0.01      3.79      1.86
       mean_data_1[5]     -0.08      0.00     -0.08     -0.09     -0.07     23.68      1.05
       mean_data_1[6]      0.06      0.00      0.06      0.06      0.07     12.15      1.00
       mean_data_1[7]     -0.02      0.00     -0.02     -0.03     -0.02     20.22      1.04
       mean_data_2[0]      1.15      0.01      1.15      1.14      1.17     19.11      1.10
       mean_data_2[1]      0.56      0.01      0.56      0.56      0.57      4.87      1.64
       mean_data_2[2]     -0.51      0.01     -0.51     -0.52     -0.50     12.92      1.17
       mean_data_2[3]      0.01      0.00      0.01      0.00      0.02     15.15      0.99
       mean_data_2[4]      0.04      0.01      0.03      0.02      0.05     11.75      1.33
       mean_data_2[5]      0.04      0.01      0.04      0.03      0.05      4.92      1.42
       mean_data_2[6]     -0.03      0.00     -0.03     -0.03     -0.02     17.25      1.05
       mean_data_2[7]      0.01      0.00      0.01      0.00      0.02     19.90      1.07
       mean_data_3[0]     -3.93      0.01     -3.93     -3.94     -3.90      5.10      1.55
       mean_data_3[1]     -0.45      0.01     -0.45     -0.46     -0.44      9.30      1.28
       mean_data_3[2]      0.10      0.01      0.10      0.09      0.11      4.06      1.97
       mean_data_3[3]      0.04      0.02      0.04      0.01      0.07      3.21      1.90
       mean_data_3[4]      0.02      0.01      0.02      0.01      0.02     12.43      1.00
       mean_data_3[5]     -0.01      0.00     -0.01     -0.01     -0.00      8.53      1.03
       mean_data_3[6]      0.00      0.00      0.00     -0.00      0.01      7.46      1.17
       mean_data_3[7]      0.01      0.01      0.01     -0.00      0.02     11.15      1.10
       mean_data_4[0]     -2.69      0.02     -2.69     -2.72     -2.65      3.19      1.91
       mean_data_4[1]     -0.02      0.01     -0.02     -0.04     -0.01      3.51      1.74
       mean_data_4[2]     -0.20      0.01     -0.20     -0.21     -0.19      8.25      1.39
       mean_data_4[3]     -0.09      0.01     -0.09     -0.10     -0.08      8.76      1.31
       mean_data_4[4]     -0.11      0.01     -0.11     -0.12     -0.10      9.48      1.14
       mean_data_4[5]     -0.00      0.00     -0.01     -0.01      0.01     12.42      1.10
       mean_data_4[6]     -0.02      0.01     -0.02     -0.03     -0.01     12.47      1.02
       mean_data_4[7]     -0.01      0.01     -0.01     -0.02     -0.00      4.99      1.81
       mean_data_5[0]     -0.78      0.02     -0.78     -0.80     -0.75      4.47      1.29
       mean_data_5[1]      1.44      0.00      1.44      1.43      1.44     10.95      1.44
       mean_data_5[2]      1.08      0.01      1.07      1.06      1.09      6.61      0.99
       mean_data_5[3]     -0.02      0.00     -0.02     -0.02     -0.01     17.97      1.16
       mean_data_5[4]     -0.01      0.01     -0.01     -0.02      0.01      4.94      1.35
       mean_data_5[5]      0.00      0.01      0.00     -0.01      0.01     10.03      1.05
       mean_data_5[6]     -0.00      0.00     -0.00     -0.01      0.00     17.04      1.09
       mean_data_5[7]      0.02      0.01      0.02      0.00      0.03     13.70      1.03
       mean_data_6[0]      6.85      0.00      6.85      6.85      6.86     10.18      1.30
       mean_data_6[1]     -0.64      0.01     -0.64     -0.66     -0.63      3.99      1.58
       mean_data_6[2]      0.30      0.01      0.30      0.28      0.31      5.13      1.17
       mean_data_6[3]     -0.04      0.01     -0.04     -0.05     -0.03      4.86      1.25
       mean_data_6[4]     -0.00      0.00     -0.00     -0.00      0.00     23.98      0.99
       mean_data_6[5]      0.01      0.00      0.00     -0.00      0.01      7.96      1.02
       mean_data_6[6]     -0.00      0.01     -0.00     -0.01      0.00      3.50      1.90
       mean_data_6[7]      0.00      0.00      0.00     -0.00      0.01     16.56      1.00
                 mu_1      3.08      0.05      3.06      3.02      3.14      4.32      1.41
                 mu_2      2.51      0.14      2.56      2.26      2.66      3.01      1.95
                 mu_3      1.68      0.02      1.68      1.65      1.70     34.17      1.03
                 mu_4     -0.32      0.12     -0.39     -0.40     -0.12      3.57      1.48

Number of divergences: 103
