,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,61328646,1e-05
1,20.0,0.0,-5.851684448656954,61328646,1e-05
2,30.0,0.0,-1.0,61328646,1e-05
3,0.0,0.0,-39.0,89684359,1e-05
4,20.0,0.0,-27.68858421129883,89684359,1e-05
5,40.0,0.0,-15.999999999999993,89684359,1e-05
6,0.0,0.0,-61.0,21265665,1e-05
7,20.0,0.0,-49.1548799038394,21265665,1e-05
8,60.0,0.0,-27.0,21265665,1e-05
9,0.0,0.0,-72.0,63531705,1e-05
10,30.0,0.0,-55.5,63531705,1e-05
11,60.0,0.0,-39.0,63531705,1e-05
12,20.0,0.0,-69.38454578469279,47713664,1e-05
13,60.0,0.0,-52.0,47713664,1e-05
14,70.0,0.0,-77.0,81626916,1e-05
15,80.0,0.0,-71.0,81626916,1e-05
