,X,Y,Z,id,nugget
0,0.0,0.0,-21.0,60323652,1e-05
1,20.0,0.0,-10.0,60323652,1e-05
2,30.0,0.0,-1.0,60323652,1e-05
3,0.0,0.0,-39.0,53998304,1e-05
4,20.0,0.0,-28.0,53998304,1e-05
5,40.0,0.0,-16.0,53998304,1e-05
6,0.0,0.0,-61.0,26547901,1e-05
7,20.0,0.0,-49.0,26547901,1e-05
8,60.0,0.0,-27.0,26547901,1e-05
9,0.0,0.0,-72.0,66002497,1e-05
10,30.0,0.0,-55.5,66002497,1e-05
11,60.0,0.0,-39.0,66002497,1e-05
12,20.0,0.0,-74.0,18333558,1e-05
13,60.0,0.0,-52.0,18333558,1e-05
14,70.0,0.0,-77.0,87904283,1e-05
15,80.0,0.0,-71.0,87904283,1e-05
