
                           mean       std    median      5.0%     95.0%     n_eff     r_hat
cov_eigen_values_1[0]      0.43      0.05      0.43      0.34      0.49     28.62      0.99
cov_eigen_values_1[1]      0.09      0.02      0.09      0.07      0.12     25.84      1.06
cov_eigen_values_1[2]      0.05      0.01      0.05      0.04      0.07     15.57      1.00
cov_eigen_values_1[3]      0.04      0.01      0.04      0.03      0.05     23.48      1.14
cov_eigen_values_1[4]      0.03      0.00      0.03      0.02      0.03     59.63      0.99
cov_eigen_values_1[5]      0.00      0.00      0.00      0.00      0.00     90.94      0.99
cov_eigen_values_1[6]      0.02      0.00      0.02      0.02      0.03     25.67      1.07
cov_eigen_values_1[7]      0.01      0.00      0.01      0.01      0.02     85.31      1.04
cov_eigen_values_2[0]      0.60      0.08      0.59      0.48      0.72     10.86      1.21
cov_eigen_values_2[1]      0.07      0.01      0.07      0.05      0.09     15.65      0.99
cov_eigen_values_2[2]      0.06      0.01      0.06      0.05      0.08     35.83      1.07
cov_eigen_values_2[3]      0.04      0.01      0.04      0.03      0.05     41.28      1.01
cov_eigen_values_2[4]      0.04      0.01      0.04      0.03      0.05     45.84      1.01
cov_eigen_values_2[5]      0.00      0.00      0.00      0.00      0.00     67.86      1.01
cov_eigen_values_2[6]      0.01      0.00      0.01      0.01      0.01     91.30      1.00
cov_eigen_values_2[7]      0.01      0.00      0.01      0.01      0.01     73.92      1.02
cov_eigen_values_3[0]      0.32      0.02      0.32      0.29      0.37     23.52      1.05
cov_eigen_values_3[1]      0.15      0.01      0.15      0.13      0.16     27.49      0.99
cov_eigen_values_3[2]      0.00      0.00      0.00      0.00      0.00    100.19      1.02
cov_eigen_values_3[3]      0.02      0.00      0.02      0.02      0.02     68.26      1.00
cov_eigen_values_3[4]      0.07      0.00      0.07      0.06      0.08     32.19      1.20
cov_eigen_values_3[5]      0.05      0.00      0.05      0.05      0.06     34.47      1.00
cov_eigen_values_3[6]      0.06      0.00      0.06      0.05      0.07     36.55      0.99
cov_eigen_values_3[7]      0.06      0.00      0.06      0.05      0.07     35.97      1.01
cov_eigen_values_4[0]      0.68      0.07      0.67      0.58      0.81     14.42      1.25
cov_eigen_values_4[1]      0.08      0.01      0.08      0.06      0.09     29.61      1.00
cov_eigen_values_4[2]      0.06      0.00      0.06      0.05      0.07     33.44      1.00
cov_eigen_values_4[3]      0.05      0.01      0.05      0.05      0.06     20.66      1.21
cov_eigen_values_4[4]      0.05      0.00      0.05      0.04      0.05     48.38      1.00
cov_eigen_values_4[5]      0.03      0.00      0.03      0.03      0.04     25.49      1.01
cov_eigen_values_4[6]      0.01      0.00      0.01      0.01      0.01    126.35      1.01
