,X,Y,Z,id,nugget
0,0.0,0.0,-20.999999999999993,27846784,1e-05
1,20.0,0.0,-10.809421289744442,27846784,1e-05
2,30.0,0.0,-1.0,27846784,1e-05
3,0.0,0.0,-39.0,59970914,1e-05
4,20.0,0.0,-29.926890487678413,59970914,1e-05
5,40.0,0.0,-15.999999999999993,59970914,1e-05
6,0.0,0.0,-61.0,66364104,1e-05
7,20.0,0.0,-40.500654852760576,66364104,1e-05
8,60.0,0.0,-27.0,66364104,1e-05
9,0.0,0.0,-72.0,93463760,1e-05
10,30.0,0.0,-55.5,93463760,1e-05
11,60.0,0.0,-39.0,93463760,1e-05
12,20.0,0.0,-71.43061695455204,34529322,1e-05
13,60.0,0.0,-52.0,34529322,1e-05
14,70.0,0.0,-77.0,68855666,1e-05
15,80.0,0.0,-71.0,68855666,1e-05
